player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Dawson Aime,151892,LB,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Tyler Pullig,153040,WR,TXWSLY,1,25.0,0,1457,55.8,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,8,0,6,0,0,2,0
Carter Uhlman,154541,WR,ST ANSELM,1,14.3,0,399,69.5,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,14,0,12,0,0,2,0
Damacus McQueen,153237,WR,WARNER,1,33.3,0,407,55.0,,56.6,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,6,0,4,0,0,2,0
Austin Wallace,153180,QB,STANKN,1,66.7,0,1455,55.7,,60.0,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Brayden Layton,154389,WR,TAYLOR,1,66.7,0,402,58.2,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Jaison Young,66602,TE,BOWIE ST,1,50.0,0,365,57.9,,59.7,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,4
Sadique Moore,151908,ED,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Anthony Johnson Jr.,111467,HB,WESTFL,1,66.7,0,1269,55.8,75.2,,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,3,2,2,0,0,0,0
Devon Roesch,153163,WR,STANKN,1,66.7,0,1455,72.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,3,0,0,0,0,2,0
Riley Lee,155699,WR,LINCOK,1,66.7,0,1452,93.0,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Mike Johnson,148590,LB,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0
Andrew Ortiz,151319,HB,NAUSTA,2,18.2,0,1453,54.9,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,11,0,5,0,0,2,0
Derrick Jackson,152913,HB,WV WESLEY,1,25.0,0,409,63.3,72.7,,0,0,2,50.0,50.0,100.0,0,0,0,2,0,0,0,8,2,4,0,0,0,0
Zavier Price,152907,HB,WV WESLEY,1,66.7,0,409,57.2,31.4,,0,1,2,100.0,100.0,75.0,0,1,0,2,0,0,0,3,2,2,0,0,0,0
Caden Rohrbough,152899,TE,WV WESLEY,1,50.0,0,409,31.1,,58.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,4,0,2,0,0,2,3
Kore Prentice-Cole,154657,HB,VIRUNI,1,16.7,0,1165,53.0,,59.5,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,12,0,6,0,0,2,0
Jason Reaves,151320,WR,NAUSTA,1,66.7,0,1453,59.2,,60.0,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
Brian Blount Jr.,154284,WR,SHAWBE,1,33.3,0,1094,57.7,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Nathaniel Gedeus,120793,WR,ELIZBTH ST,1,9.1,0,373,53.1,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,11,0,10,0,0,1,0
Dontae Carter,154292,G,SHAWBE,1,100.0,0,1094,60.0,,58.6,0,0,0,,,,0,0,0,1,0,0,1,1,0,0,0,0,1,0
B.J. Sharpe,154146,DI,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Solomon Mosley,154133,LB,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Ethan Manns,154127,CB,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jordan Hayes,154311,G,SHAWBE,1,100.0,0,1094,60.0,70.6,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
Justin Jones,143364,HB,MWSTATE,1,7.1,0,983,71.0,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,14,0,4,0,0,1,0
Josh Burney,154086,DI,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jhi'Marre Brown,154083,TE,FRTVLY,1,33.3,0,874,55.9,64.4,,0,0,1,33.3,33.3,100.0,0,0,0,1,0,0,0,3,1,3,0,0,0,2
Zach Anderson,154073,S,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Kimo Hiu,153468,CB,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Nick Maroon,152560,CB,AVEMAR,1,100.0,0,1450,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Cameron Daniels,143691,HB,CENT WASH,1,14.3,0,367,62.8,70.8,,0,0,1,50.0,50.0,100.0,0,0,0,1,0,0,0,7,1,2,0,0,0,0
Jaevon Gillespie,113087,HB,UVAWIS,1,14.3,0,1320,29.1,72.6,,0,0,1,20.0,20.0,100.0,0,0,0,1,0,0,0,7,1,5,0,0,0,0
Nolan Finn,153457,G,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Trey Blackford,154358,WR,TAYLOR,1,20.0,0,402,55.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,5,0,4,0,0,1,0
Dakota Lepine,153454,T,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Semaj Burrows,153391,G,BOWIE ST,1,100.0,0,365,60.0,71.3,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
Trey Goughnour,153338,WR,FORT LEW,1,25.0,0,873,74.6,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,4,0,3,0,0,1,0
Damien Wise,153261,T,WARNER,1,100.0,0,407,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dinero McClendon,153236,WR,WARNER,1,16.7,0,407,54.9,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,5,0,0,1,0
Saafir Starling,112405,T,VIRUNI,1,100.0,0,1165,60.0,74.0,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
Cole Jones,151969,S,LOUCOL,1,100.0,0,958,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dylan Zervos,153190,QB,WARNER,1,33.3,0,407,27.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,1,0,0,1,0
JC King,154497,HB,ST ANSELM,1,7.7,0,399,72.0,72.6,,0,0,0,0.0,11.1,,0,0,0,1,0,0,0,13,1,9,0,0,0,0
Christian Matthews-Byrd,154512,HB,ST ANSELM,1,3.6,0,399,53.4,71.1,,0,0,1,4.5,4.2,100.0,0,0,0,1,0,0,0,28,1,24,0,0,0,0
Kelan Bourgere,152059,DI,LOUCOL,1,100.0,0,958,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Xavien Smith,153169,HB,STANKN,1,50.0,0,1455,55.3,,59.5,0,0,0,,,,0,0,0,1,0,0,0,2,0,0,0,0,1,1
Yavin Smith,152183,HB,N GREENVLE,1,33.3,0,390,56.7,,60.0,0,0,0,,,,0,0,0,1,0,0,0,3,0,0,0,0,1,0
Jada Byers,154631,HB,VIRUNI,1,10.0,0,1165,64.4,67.9,,0,0,1,16.7,16.7,100.0,0,0,0,1,0,0,0,10,1,6,0,0,0,0
Bradley Murtaugh,153152,G,STANKN,1,100.0,0,1455,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
JaCarl Davis,154684,ED,NAUSTA,1,100.0,0,1453,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Keondre Dotson,154688,LB,NAUSTA,1,100.0,0,1453,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Derrick Parker,154689,LB,NAUSTA,1,100.0,0,1453,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Kevon Purnell,151322,CB,NAUSTA,1,100.0,0,1453,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dawon Joyner,153136,DI,STANKN,1,100.0,0,1455,60.0,,60.0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,1,0
Rashon Gholson,153118,DI,STANKN,1,100.0,0,1455,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Javian Myles,151354,HB,NAUSTA,2,14.3,0,1453,72.8,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,7,0,4,0,0,1,0
Quincy Jones,151356,DI,NAUSTA,1,100.0,0,1453,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Aronson Cook,153098,WR,STANKN,1,100.0,0,1455,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Trevor Collins,153097,ED,STANKN,1,100.0,0,1455,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1
Raekwon Rudolph,155814,QB,VA LYNCHBU,1,11.1,0,406,33.3,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,9,0,7,0,0,1,0
Andrew Austin,153079,S,STANKN,1,100.0,0,1455,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Gideone Kremler,109562,S,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Justice Kremler,109561,LB,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dione Smith,153028,TE,TXWSLY,1,100.0,0,1457,60.0,67.4,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
Ernest Ceasar,153025,HB,TXWSLY,1,14.3,0,1457,61.4,70.8,,0,0,1,16.7,16.7,100.0,0,0,0,1,0,0,0,7,1,6,0,0,0,0
Dylan Pettway,153010,LB,TXWSLY,1,100.0,0,1457,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Keith Parks,152935,WR,WV WESLEY,1,33.3,0,409,57.5,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Brendan Lowry,108841,CB,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Kobe Hill,152934,WR,WV WESLEY,1,33.3,0,409,60.5,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Devin Washington,152933,WR,WV WESLEY,1,33.3,0,409,57.2,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Aidan Pearce,108806,WR,SIMONFRA,1,33.3,0,1097,57.2,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Chris Jones III,155048,ED,UFTLEA,1,100.0,0,1458,60.0,,60.0,0,0,0,,,,0,0,0,1,0,1,0,1,0,0,0,0,1,0
Everth Carbajal,151524,G,KY STATE,1,100.0,0,378,60.0,,60.0,0,0,0,,,,0,0,0,1,0,1,0,1,0,0,0,0,1,0
Isaac Evans,106447,ED,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Tank Brewster,106269,ED,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jerrell Cummings,105840,CB,SIMONFRA,1,100.0,0,1097,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Briar Wilfong,152897,QB,WV WESLEY,1,33.3,0,409,63.2,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Kamari Mosby,151619,HB,N MEX HIGH,1,50.0,0,388,60.0,70.8,,0,0,1,50.0,50.0,100.0,0,0,0,1,0,0,0,2,1,2,0,0,0,0
Christian Maddox,104235,CB,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Unknown Lincoln (CA) 3,155833,WR,LINCOK,1,100.0,0,1452,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Shakwan Bickley,152705,S,POINTVILLE,1,100.0,0,393,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Roman Jones,152703,CB,POINTVILLE,1,100.0,0,393,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Tremell Withrow,151810,WR,DELTAST,1,33.3,0,841,57.0,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Je'Marcus Snow,152700,CB,POINTVILLE,1,100.0,0,393,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Rowan Cordell,152693,CB,POINTVILLE,1,100.0,0,393,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Kemorion Larkin,152682,LB,POINTVILLE,1,100.0,0,393,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Justin Jackson,152680,CB,POINTVILLE,1,100.0,0,393,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Shai Wheeler,155358,WR,ELIZBTH ST,1,6.3,0,373,61.0,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,16,0,15,0,0,1,0
Jayden Moore,152106,WR,MWSTATE,1,50.0,0,983,57.3,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
Nayquan Brooks,151829,LB,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CJ Wiggins,152664,LS,POINTVILLE,1,100.0,0,393,60.0,70.6,,0,0,1,100.0,100.0,100.0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
Tyren Young,152042,LB,LOUCOL,1,100.0,0,958,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Kamar Green,151836,LB,LINCOLN,1,100.0,0,380,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Neiko Hollins,25024,QB,MWSTATE,1,100.0,0,983,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jalyn Robinson,152569,ED,AVEMAR,1,100.0,0,1450,71.7,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Wilfred Jones,155609,T,TUSKEGEE,1,100.0,0,405,60.0,0.0,,0,1,1,100.0,100.0,50.0,0,1,0,1,0,0,0,1,1,1,0,1,0,0
Brady Stockard,152563,DI,AVEMAR,1,100.0,0,1450,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Jermaine Russell,154335,WR,SHAWBE,1,25.0,0,1094,75.6,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,4,0,3,0,0,1,0
John Suran,152559,LB,AVEMAR,1,100.0,0,1450,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Gerald Burton,152044,S,LOUCOL,1,100.0,0,958,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Dominic Morgan,152557,LB,AVEMAR,1,100.0,0,1450,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Carson Murray,152549,LB,AVEMAR,1,100.0,0,1450,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Kenan Sullivan,152547,CB,AVEMAR,1,100.0,0,1450,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Devin Grind,152543,S,AVEMAR,1,100.0,0,1450,60.0,63.8,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Keir Stokes,155642,CB,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Joshua Marion,152506,HB,AVEMAR,1,16.7,0,1450,45.2,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,6,0,2,0,0,1,0
Markel Quinney,155650,WR,VA LYNCHBU,2,12.5,0,406,68.0,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,8,0,7,0,0,1,0
D'Mario Weathersby,152074,S,LOUCOL,1,100.0,0,958,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Quarnell Madison,155654,ED,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Elin Jones,155656,ED,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Cory Cooper,155660,LB,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jacob Jones,155667,ED,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Robert Overbay,155668,S,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Quasi Myers,155670,ED,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Nick Scott,155673,ED,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jahseari Patterson,63339,ED,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Mack Little,152437,ED,W OREGON,1,100.0,0,411,60.0,,65.4,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,1
Javan Wilson,155690,CB,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Kenny Brown,152359,LB,W OREGON,1,100.0,0,411,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Stephon Morris,155694,LB,VA LYNCHBU,1,100.0,0,406,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Bryce Fields,152199,QB,N GREENVLE,1,33.3,0,390,50.7,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,3,0,2,0,0,1,0
Tamir Jones,55202,WR,FRTVLY,1,50.0,0,874,59.4,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,0
Johnny Ray Stephens Jr.,155703,G,LINCOK,1,100.0,0,1452,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Logan Brimmer,151923,ED,LOUCOL,1,100.0,0,958,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Gabe Bulliard,151927,HB,LOUCOL,1,25.0,0,958,52.9,70.8,47.1,0,0,1,33.3,33.3,100.0,0,0,0,1,0,0,0,4,1,3,0,0,0,0
Daylon Charles,151931,HB,LOUCOL,1,25.0,0,958,81.7,71.1,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,4,1,1,0,0,0,0
Nick Patterson,155707,LB,LINCOK,1,100.0,0,1452,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Jake Doucet,151939,K,LOUCOL,1,100.0,0,958,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Tommy Ologundudu,155716,WR,LINCOK,1,25.0,0,1452,56.7,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,4,0,3,0,0,1,0
Baylon Ware,152326,WR,TXPERB,1,10.0,0,1268,61.7,,37.5,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,10,0,9,0,0,1,0
Michael McEntee,155724,LB,LINCOK,1,100.0,0,1452,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Michael Mounga,155729,DI,LINCOK,1,100.0,0,1452,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
David Teu,155732,HB,LINCOK,1,50.0,0,1452,58.1,,60.0,0,0,0,,,,0,0,0,1,0,0,0,2,0,0,0,0,1,0
Gabriel Florez,155737,S,LINCOK,1,50.0,0,1452,59.1,,59.5,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,2,0,1,0,0,1,2
Noah Waller,154161,LB,FRTVLY,1,100.0,0,874,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Mark Burke,142884,T,MWSTATE,1,100.0,0,983,60.0,0.0,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
