player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jackson Lanier,172140,HB,MOREHEAD,3,35.3,0,234,60.1,79.3,60.0,0,0,4,44.4,40.0,100.0,0,0,0,6,0,0,0,17,4,10,0,0,2,0
Coby Cavil,147176,WR,PRVIEW A&M,10,10.9,0,270,69.9,,55.0,0,0,0,0.0,0.0,,1,0,0,6,0,0,0,55,0,49,0,0,6,0
Chip McCuiston,192526,TE,MURRAY ST,3,75.0,0,236,47.7,63.8,47.0,0,0,1,33.3,33.3,100.0,0,0,0,6,0,0,0,8,1,3,0,0,5,6
Toriano Tate,158041,S,W ILLINOIS,2,75.0,0,345,58.8,,60.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,0
Jacque Holley,178427,WR,STETSON,3,14.0,0,302,58.5,,60.7,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,43,0,37,0,0,6,0
Jeremiah Jackson,139033,ED,FURMAN,3,100.0,0,170,64.5,71.0,64.8,0,0,1,100.0,100.0,100.0,1,0,0,6,0,0,0,6,1,1,0,0,5,0
Jacques Badolato-Birdsell,146087,HB,PORTLAND,5,35.3,0,269,64.4,,64.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,17,0,3,0,0,6,0
Brandon Smith,158162,T,ILL STATE,1,100.0,0,188,61.6,74.0,60.5,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,6,6,1,1,0,0,5,0
Barron Miles,129702,WR,GRAMBLING,2,75.0,0,177,57.9,,60.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,0
Ty Marsh,146077,S,NICHOLLS,5,100.0,0,243,61.3,,61.8,0,0,0,,,,3,0,0,6,0,0,0,6,0,0,0,0,6,0
Jaedon Matthews,184990,HB,CAL POLY,2,27.3,0,129,64.6,75.7,60.0,0,0,4,28.6,26.7,100.0,0,0,0,6,0,0,0,22,4,15,0,0,2,0
Gunnar Clark,164063,C,IDAHO ST,1,100.0,0,186,59.5,74.1,58.5,0,0,2,100.0,100.0,100.0,0,0,0,6,0,6,0,6,2,2,0,0,4,0
Keith Jenkins Jr.,168571,HB,MORGAN ST,4,16.2,0,235,71.5,70.8,60.0,0,0,1,8.3,7.7,100.0,0,0,0,6,0,0,0,37,1,13,0,0,5,0
Tommy DiLiegro,178672,LS,WOFFORD,6,85.7,0,350,60.0,99.9,60.0,0,0,4,100.0,80.0,100.0,0,0,0,6,0,0,0,7,4,5,0,0,2,1
Kody Say,141653,WR,N ARIZONA,1,100.0,0,252,60.7,,60.9,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Savan Briggs,177037,QB,HOWARD,1,46.2,0,184,40.9,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,13,0,6,0,0,6,0
Arthur Rodgers,145270,HB,NC CENT,4,20.0,0,247,75.7,12.9,59.8,1,0,3,30.0,36.4,50.0,0,2,1,6,0,0,0,30,4,11,0,0,2,0
DT Williams,191854,WR,BUTLER,1,100.0,0,127,60.4,,60.5,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Jaden Ferguson,185691,WR,LEHIGH,2,100.0,0,205,60.4,,60.3,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Ben Hoiland,192198,K,STTHOM,6,100.0,0,1129,60.0,63.8,58.3,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,0,6,1,1,0,0,5,0
Jaquez Smith,144830,WR,MO STATE,1,100.0,0,230,60.0,,59.6,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Carson Jacoby,185662,TE,LAFAYETTE,1,85.7,0,203,92.0,,59.7,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,5
Marcus Crawford,166611,HB,STHLSK,1,25.0,0,1470,66.2,27.5,60.0,0,0,5,38.5,38.5,80.0,0,1,1,6,0,0,0,24,5,13,0,0,1,0
Ashton Wilson,186690,TE,MERCYHURST,1,60.0,0,977,54.9,,55.8,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,10,0,4,0,0,6,7
Kenji Christian,144072,HB,NC A&T,3,10.5,0,246,87.5,74.8,59.4,0,0,3,12.5,12.0,100.0,0,0,0,6,0,0,0,57,3,25,0,0,3,0
Ben Gordon,192572,WR,N IOWA,4,50.0,0,255,55.5,,60.7,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,12,0,6,0,0,6,0
Jak Lindsey,185590,C,S ILLINOIS,1,100.0,0,295,60.2,,60.1,0,0,0,,,,0,0,0,6,6,0,0,6,0,0,0,0,6,0
Parker Getter,185585,G,S ILLINOIS,1,100.0,0,295,68.6,,68.2,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,6,0,6,0
Quentin Boeke,185581,T,S ILLINOIS,1,100.0,0,295,60.4,,60.2,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,6,6,0
Jonathan Greaves,70706,G,SAN DIEGO,1,100.0,0,283,52.0,0.0,56.8,0,1,2,100.0,100.0,75.0,0,1,0,6,0,6,0,6,2,2,0,0,4,0
Monterris Engram,192153,WR,MOREHEAD,1,85.7,0,234,58.8,,61.1,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,0
Wesley Scott,180963,LB,W CAROLINA,5,100.0,0,344,60.0,,60.0,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Brady Lang,143724,WR,MONTANA,1,100.0,0,232,60.5,,60.7,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Princeton Toki,142184,DI,UC DAVIS,5,85.7,0,322,72.1,,77.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,0
Aiden Lorsong,191804,G,NORFOLK,1,100.0,0,244,50.7,,50.8,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,6,0,6,0
Chris Martinez,192628,HB,STF AUSTIN,5,31.6,0,301,74.0,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,19,0,4,0,0,6,0
Cruz Herrera,185399,QB,SACR HEART,2,35.3,0,280,67.7,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,17,0,5,0,0,6,0
Jonathan Lewis,182692,HB,TEXAS STHN,3,85.7,0,313,54.5,70.0,55.5,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,0,7,1,1,0,0,5,0
Stetson Sarratt,192635,WR,STF AUSTIN,1,85.7,0,301,58.8,,61.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,0
Cole Thrift,186232,T,TXAMEA,2,100.0,0,1139,63.2,83.3,60.0,0,0,5,100.0,100.0,100.0,0,0,0,6,0,2,4,6,5,5,0,0,1,0
Adam Barakat,142995,WR,SAN DIEGO,3,54.5,0,283,43.7,,60.8,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,11,0,5,0,0,6,0
Tyler Burnham,185319,T,DELAWARE,1,100.0,0,151,60.5,65.7,60.2,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,0,6,1,1,0,6,5,0
Armon Wright,185318,WR,WM & MARY,1,75.0,0,348,54.9,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,1,0,0,6,0
Brady Probst,177129,TE,ILL STATE,2,100.0,0,188,72.0,,71.3,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,6
Jig Williams,142960,WR,RHODE ISLD,3,85.7,0,274,59.0,,60.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,0
Samuel Cornett,159943,T,WOFFORD,5,50.0,0,350,81.0,81.0,43.0,0,0,2,33.3,25.0,100.0,0,0,0,6,0,0,1,12,2,8,1,0,4,5
Luke Sampson,192668,T,WEBER ST,2,100.0,0,342,58.9,,58.5,0,0,0,,,,0,0,0,6,0,0,6,6,0,0,0,0,6,0
Cody Stordahl,192217,LB,STTHOM,6,100.0,0,1129,60.0,63.8,59.3,0,0,1,100.0,100.0,100.0,0,0,0,6,2,0,0,6,1,1,0,0,5,0
Jaquan Allen,109582,WR,CENT CT ST,1,100.0,0,133,58.1,,55.4,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Aidan Besselman,173891,WR,PRINCETON,2,60.0,0,272,57.9,,60.7,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,10,0,4,0,0,6,0
Henry Watkins,189347,DI,STETSON,3,100.0,0,302,55.7,,55.3,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,6
Alphonse Mansare,173828,T,MORGAN ST,1,100.0,0,235,68.8,,70.7,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,6,6,0
Courtlin Scott,192691,WR,ABILENE CH,1,85.7,0,100,58.4,,59.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,0
KJ Pierce,123194,DI,CITADEL,3,100.0,1,139,59.7,60.5,59.0,0,0,1,100.0,100.0,100.0,2,0,0,6,0,0,0,6,1,1,0,0,5,0
Elijah Baker,163984,T,ALABAMA ST,3,100.0,0,105,50.9,60.5,49.1,0,0,0,,100.0,,0,0,0,6,0,0,3,6,1,1,0,2,5,0
Alex Lewis,149596,TE,CITADEL,2,100.0,0,139,60.4,,60.4,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,1
George Williams,177206,TE,S DAKOTA,1,85.7,0,291,55.0,,55.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,7
Noah Grevious,192231,WR,VA MILT IN,2,26.1,0,336,53.3,,60.1,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,23,0,17,0,0,6,0
Jackson Hensley,123388,TE,E KENTUCKY,2,85.7,0,159,56.9,,57.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,7
Elijah Reames,103673,LS,NICHOLLS,5,100.0,0,243,60.0,,61.0,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Jack Syslo,149405,LS,LEHIGH,2,100.0,0,205,55.3,,54.8,0,0,0,,,,0,0,0,6,6,0,0,6,0,0,0,0,6,0
Denim Edwards,175227,HB,PRESBYTERN,3,37.5,0,271,55.4,74.4,59.0,0,0,3,100.0,75.0,100.0,0,0,0,6,0,0,0,16,3,4,0,0,3,0
Ben Fewel,149344,WR,GEORGETOWN,4,85.7,0,172,58.7,,60.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,0
Simeon Jones,160175,WR,MCNEESE,1,85.7,0,217,58.6,,61.0,0,0,0,,0.0,,0,0,0,6,0,0,0,7,0,1,0,0,6,0
Christian Spugnardi,149277,TE,BUCKNELL,2,100.0,0,125,59.4,,59.1,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,5
Luke Edgecomb,185005,WR,N ARIZONA,1,75.0,0,252,56.1,,55.8,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,0
Chris Howell,171592,QB,LIUSHAR,1,37.5,0,1298,63.2,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,16,0,4,0,0,6,0
Mason Garcia,123811,QB,AUSTINPEAY,1,30.0,0,116,60.3,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,20,0,12,0,0,6,0
Brendon McQueen,191783,WR,MO STATE,1,100.0,0,230,60.3,,60.3,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Ryan Boyd,171444,WR,MO STATE,1,66.7,0,230,56.9,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,9,0,3,0,0,6,0
Christian Benson,148868,HB,DARTMOUTH,5,35.3,0,148,53.0,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,17,0,6,0,0,6,0
Davyn Reid,160347,WR,CAMPBELL,3,42.9,0,131,48.2,,60.4,0,0,0,0.0,0.0,,1,0,0,6,0,0,0,14,0,8,0,0,6,0
Aric Johnson,192939,TE,W ILLINOIS,2,75.0,0,345,57.6,,60.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,3
Ryan Sissel,176384,FB,MOREHEAD,4,100.0,0,234,57.6,73.1,55.4,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,0,6,1,1,0,0,5,0
Kevin Emmanuel,177532,HB,MURRAY ST,5,14.6,0,236,72.9,72.9,59.7,0,0,2,16.7,14.3,100.0,0,0,0,6,0,0,0,41,2,14,0,0,4,0
Jeremy Decaro,193001,HB,MARIST,4,15.4,0,213,57.7,55.8,,1,0,6,20.0,18.8,91.7,0,1,0,6,0,0,0,39,6,32,0,0,0,0
Troy Bounting,164822,WR,S DAKOTA,2,100.0,0,291,59.9,,59.4,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Thomas Chernasky,164533,C,DELAWARE,1,100.0,0,151,61.0,66.8,61.3,0,0,1,100.0,100.0,100.0,0,0,0,6,6,0,0,6,1,1,0,0,5,0
Christian Lynch,189193,HB,PRINCETON,5,21.4,0,272,61.1,71.2,58.6,0,0,1,7.1,12.5,100.0,0,0,0,6,0,0,0,28,2,16,0,0,4,0
Herschel Johal,189168,C,BUCKNELL,1,100.0,0,125,57.8,65.9,56.8,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,0,6,1,1,0,6,5,0
Gavin Miller,148642,G,PORTLAND,2,100.0,0,269,54.1,,54.0,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,6,0,6,0
Kaiden Parrish,160506,C,DRAKE,1,100.0,0,153,72.4,,72.0,0,0,0,,,,0,0,0,6,6,0,0,6,0,0,0,0,6,0
Tyler Tortorich,177683,G,DRAKE,1,100.0,0,153,57.8,,57.6,0,0,0,,,,0,0,0,6,0,6,0,6,0,0,0,0,6,0
Xavier Washington,160514,QB,DRAKE,1,100.0,0,153,60.0,,60.0,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Evan Roach,177711,HB,MOREHEAD,3,46.2,0,234,69.6,74.9,60.0,0,0,2,50.0,50.0,100.0,0,0,0,6,0,0,0,13,2,4,0,0,4,0
Clayton Mains,189136,QB,VALPO,1,66.7,0,332,68.4,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,9,0,1,0,0,6,0
Shyhiem Drew,160557,WR,MOREHEAD,1,75.0,0,234,58.2,,60.8,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,0
Harris Hagan,160584,T,S ILLINOIS,1,100.0,0,295,59.0,,58.2,0,0,0,,,,0,0,0,6,0,0,6,6,0,0,0,0,6,0
Santino Correa,164535,WR,MARIST,6,21.4,0,213,69.3,,61.1,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,28,0,22,0,0,6,0
Ahmad Bradley,121835,DI,SE LA,2,100.0,0,294,51.2,,50.7,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,4,0,6,1
Kaden Hicks,164421,T,N ARIZONA,1,100.0,0,252,51.7,68.2,50.5,0,0,1,100.0,100.0,100.0,0,0,0,6,0,0,0,6,1,1,0,6,5,0
Deago Benson,172607,HB,STF AUSTIN,5,20.7,0,301,75.3,0.0,81.1,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,29,0,5,0,0,6,0
Kade Moore,122069,WR,WEBER ST,1,46.2,0,342,55.2,,60.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,13,0,7,0,0,6,0
Davis May,170774,G,SACRAMENTO,2,100.0,0,279,61.1,68.0,60.6,0,0,1,100.0,100.0,100.0,0,0,0,6,0,5,1,6,1,1,0,0,5,0
Noah Gregg,189040,WR,N ALABAMA,1,100.0,0,389,59.9,,59.5,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,0,0,6,0
Rian Black,156675,WR,RHODE ISLD,2,66.7,0,274,42.2,,60.6,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,9,0,3,0,0,6,0
Seth Doran,177984,G,NICHOLLS,1,100.0,0,243,55.5,,55.4,0,0,0,,,,0,0,0,6,0,0,0,6,0,0,6,0,6,0
Aaron Ponson,177998,T,NICHOLLS,1,100.0,0,243,52.7,,51.7,0,0,0,,,,0,0,0,6,0,0,6,6,0,0,0,0,6,0
Josh Wax,178005,S,NICHOLLS,5,100.0,0,243,61.5,,62.9,0,0,0,,,,1,0,0,6,0,0,0,6,0,0,0,0,6,0
Jaime Ramos,164544,G,DELAWARE,1,100.0,0,151,61.0,66.8,60.4,0,0,1,100.0,100.0,100.0,0,0,0,6,0,6,0,6,1,1,0,0,5,0
Jeter Purdy,185023,TE,N ARIZONA,1,75.0,0,252,65.0,,66.3,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,6
Sam Johnson,188981,WR,DRAKE,1,66.7,0,153,52.7,,40.7,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,9,0,3,0,0,6,0
Justin Montgomery,193413,HB,PRESBYTERN,8,11.1,0,271,69.0,77.8,68.3,0,0,2,14.3,18.8,100.0,0,0,0,6,0,0,0,54,3,16,0,0,3,0
Cobey Thompkins,192469,QB,CITADEL,4,54.5,0,139,36.5,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,11,0,2,0,0,6,0
Brody Judd,191521,TE,N COLORADO,2,60.0,0,253,56.4,67.4,58.7,0,0,1,20.0,20.0,100.0,0,0,0,6,0,0,0,10,1,5,0,0,5,7
Nathan Curry,170611,LS,N ALABAMA,6,85.7,0,389,68.2,72.1,60.0,0,0,0,,75.0,,0,0,0,6,4,0,0,7,3,4,0,0,3,0
Roderick Hawkins,147908,HB,CHARLES SO,4,40.0,0,135,67.7,67.5,57.8,0,0,1,16.7,16.7,100.0,0,0,0,6,0,0,0,15,1,6,0,0,5,0
Mason Gudger,162140,HB,GEORGETOWN,2,18.8,0,172,71.0,73.4,60.0,0,0,3,18.8,17.6,100.0,0,0,0,6,0,0,0,32,3,17,0,0,3,0
Matt Brooks,178227,DI,DUQUESNE,1,75.0,0,155,67.1,,71.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,8
Ty Smith,147803,WR,SACRAMENTO,1,75.0,0,279,58.1,,60.5,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,0
Michael Johnson,147784,HB,SACRAMENTO,3,20.7,0,279,62.3,18.7,58.7,0,0,2,14.3,14.3,100.0,0,0,0,6,0,0,0,29,2,14,0,0,4,0
Mansfield Owsley,162151,T,GEORGETOWN,2,100.0,0,172,53.7,68.5,51.4,0,0,2,100.0,100.0,100.0,0,0,0,6,0,0,0,6,2,2,0,6,4,0
Kolton Tanner,178284,WR,IDAHO ST,1,54.5,0,186,54.3,,59.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,11,0,5,0,0,6,1
Elijah Smalls,176940,TE,MAINE,4,85.7,0,212,59.3,71.8,60.1,0,0,0,0.0,66.7,,0,0,0,6,0,0,0,7,2,3,0,0,4,5
Max Walters,160483,WR,COLGATE,2,100.0,0,142,60.5,,60.8,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,0
Matthew Manning,192139,WR,E TENN ST,1,100.0,0,157,60.4,,60.5,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,0
Aleks Sitkowski,197815,QB,COLGATE,6,13.9,0,142,78.3,,60.3,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,36,0,6,0,0,5,0
Jack Hood,192136,T,E TENN ST,1,100.0,0,157,56.7,,56.0,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,5,5,0
Kaden Cobb,156897,QB,HOWARD,1,83.3,0,184,59.2,,60.2,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,6,0,1,0,0,5,0
Micheal Leonard,173592,ED,DAVIDSON,3,100.0,0,149,58.9,97.8,56.1,0,0,2,100.0,100.0,100.0,1,0,0,5,0,0,0,5,2,2,0,0,3,3
Danny Meuser,142987,HB,BUCKNELL,4,15.2,0,125,60.1,75.4,60.0,0,0,4,26.7,23.5,100.0,0,0,0,5,0,0,0,33,4,17,0,0,1,0
Kristian Dalton,162344,HB,TARLETON,2,20.8,0,401,72.5,74.0,60.0,0,0,2,66.7,66.7,100.0,0,0,0,5,0,0,0,24,2,3,0,0,3,0
Noah Eldridge,163918,C,HOLY CROSS,1,100.0,0,181,66.9,66.9,68.8,0,0,1,100.0,100.0,100.0,0,0,0,5,0,0,0,5,1,1,0,4,4,1
Kobe Askew,171299,WR,TENN MARTN,2,62.5,0,310,56.6,,60.1,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,8,0,3,0,0,5,0
Mike DeNucci,143132,LB,LEHIGH,4,100.0,0,205,60.0,,60.0,0,0,0,,,,1,0,0,5,0,0,0,5,0,0,0,0,5,0
Jaden Gilbert,183009,HB,YNGTOWN ST,6,14.3,0,353,66.1,,59.5,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,35,0,12,0,0,5,0
Tyler Goff,172748,WR,MCNEESE,1,62.5,0,217,56.7,,60.4,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,8,0,3,0,0,5,0
Keion Battle,130537,WR,W ILLINOIS,1,23.8,0,345,55.5,,60.8,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,21,0,16,0,0,5,0
Ben Liedtke,185514,C,MO STATE,1,100.0,0,230,56.0,12.9,60.1,0,0,2,100.0,100.0,100.0,0,0,0,5,0,0,0,5,2,2,0,5,3,0
Samuel Petros,186664,T,MERCYHURST,2,100.0,0,977,61.0,71.1,60.0,0,0,2,100.0,100.0,100.0,0,0,0,5,0,0,0,5,2,2,0,5,3,0
Dakota Egert,172149,T,STTHOM,1,100.0,0,1129,59.0,,58.4,0,0,0,,,,0,0,0,5,0,0,5,5,0,0,0,0,5,0
Vincent Firenze,177625,S,DAYTON,3,100.0,0,150,60.0,,60.3,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,0
Unknown Brown 66,197791,T,BROWN,3,100.0,0,123,61.5,82.4,59.7,0,0,3,100.0,100.0,100.0,0,0,0,5,0,0,3,5,3,3,1,0,2,1
Jay Avery,178290,WR,NC A&T,6,20.0,0,246,52.5,,40.9,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,25,0,20,0,0,5,0
Chief Montalvo,196905,WR,COLGATE,5,22.7,0,142,67.9,,60.4,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,22,0,17,0,0,5,0
Abe Del Real,142169,WR,UC DAVIS,2,55.6,0,322,55.7,,60.3,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,9,0,4,0,0,5,0
Garrett Bass-Sulpizio,171137,QB,CORNELL,4,83.3,0,147,71.2,63.8,60.0,0,0,1,100.0,100.0,100.0,0,0,0,5,0,0,0,6,1,1,0,0,4,0
Jaylen Parham,191808,HB,NORFOLK,3,41.7,0,244,58.7,73.4,60.0,0,0,1,50.0,75.0,100.0,0,0,0,5,0,0,0,12,3,4,0,0,2,0
Max Sharp,148574,WR,DUQUESNE,1,100.0,0,155,60.5,,60.7,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,0
Chris Stephenson,178446,QB,STETSON,1,38.5,0,302,43.7,,60.0,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,13,0,8,0,0,5,0
Tyler Cordero,177693,WR,MOREHEAD,1,100.0,0,234,60.3,,60.5,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,0
Devin Matthews,174602,WR,TXAMEA,2,31.3,0,1139,55.3,,59.9,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,16,0,11,0,0,5,0
Travelle Anderson,164195,HB,N ALABAMA,4,26.3,0,389,58.6,71.7,58.7,0,0,2,25.0,25.0,100.0,0,0,0,5,0,0,0,19,2,8,0,0,3,0
Zane Fullmer,165269,FB,SAN DIEGO,2,100.0,0,283,53.4,71.6,50.2,0,0,1,100.0,100.0,100.0,0,0,0,5,0,0,0,5,1,1,0,0,4,0
Trent Sims,196458,LS,MS VLY ST,4,100.0,0,228,60.0,,60.3,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,0
Lucas Coley,146625,QB,PRVIEW A&M,1,15.6,0,270,58.2,,60.0,0,0,0,0.0,0.0,,1,0,0,5,0,0,0,32,0,27,0,0,5,0
Jack Stabler,192387,WR,SO UTAH,2,62.5,0,298,84.5,,60.8,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,8,0,3,0,0,5,0
Sebastien Boyle,192398,WR,CITADEL,1,83.3,0,139,58.7,,60.0,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,6,0,1,0,0,5,0
Briggs Hughston,192574,TE,N IOWA,3,83.3,0,255,55.4,,55.2,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,6,0,1,0,0,5,4
Oscar Weigel,189112,G,SAN DIEGO,1,100.0,0,283,73.4,74.1,70.7,0,0,2,100.0,100.0,100.0,0,0,0,5,0,0,0,5,2,2,5,0,3,0
Micah Mackay,177794,WR,VALPO,2,62.5,0,332,56.6,,60.1,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,8,0,3,0,0,5,0
Titus Cram,192569,FB,N IOWA,2,50.0,0,255,62.8,,56.8,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,10,0,3,0,0,5,0
Chance Arbon,172969,WR,SO UTAH,2,71.4,0,298,57.5,,60.7,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,7,0,2,0,0,5,0
Max Monroe,162264,QB,PRESBYTERN,1,83.3,0,271,47.8,,60.0,0,0,0,,,,1,0,0,5,0,0,0,6,0,0,0,0,5,0
Ravon Grant,186529,WR,W GEORGIA,1,45.5,0,1177,57.6,,59.1,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,11,0,6,0,0,5,0
Kendrick McWilliams,185667,TE,LAFAYETTE,2,100.0,0,203,60.5,,60.4,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,3
Chet Yardley,191855,WR,BUTLER,2,83.3,0,127,57.8,,59.7,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,6,0,1,0,0,5,0
Lamere Byrd,161214,WR,DUQUESNE,1,100.0,0,155,60.5,,60.9,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,0,5,0
Jordan Washington,192539,HB,MURRAY ST,4,13.9,0,236,59.8,70.8,60.0,0,0,1,7.1,7.1,100.0,0,0,0,5,0,0,0,36,1,14,0,0,4,0
Brady McElhaney,148450,WR,TOWSON,4,33.3,0,317,53.1,,60.0,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,15,0,10,0,0,5,0
Jabez Woods,191492,WR,MONTANA ST,1,83.3,0,233,58.3,,59.9,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,6,0,1,0,0,5,0
Jahiem O'Hara,178653,T,PRVIEW A&M,1,100.0,0,270,54.3,,52.0,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,0,5,5,0
Tyson Moorer,170806,G,E TENN ST,1,100.0,0,157,59.1,,58.9,0,0,0,,,,0,0,0,5,0,0,0,5,0,0,5,0,5,0
Matt Schmitt,161233,WR,DUQUESNE,2,71.4,0,155,57.9,,60.4,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,7,0,2,0,0,5,0
