player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Brooks Maile,157434,DI,N COLORADO,12,2,1,,0,0,253,0,0,60.0,50.2,82.6,54.1,49.9,23.3,0,3,0,0,,33.3,4,0,0,0.0,0,0,0,0,0,0,282,282,33,229,4,16,0,0,142,140,0,2,6,0,0,3,0,0,0,
Hayden Schwartz,157510,ED,MONTANA,14,7,0,,0,0,232,0,0,59.7,62.3,60.3,55.8,68.1,50.9,1,6,0,1,,16.0,4,0,1,0.0,0,2,0,0,0,1,349,348,1,90,122,135,0,1,201,147,0,12,14,1,0,9,0,0,0,
Omari Philyaw,157547,S,TENN TECH,13,10,0,60.0,0,0,309,0,0,61.4,62.3,85.1,56.3,63.5,43.5,0,0,0,0,47,24.5,12,3,0,122.3,15,0,0,159,1,249,391,0,0,0,0,0,134,391,2,140,97,8,27,1,25,0,3,184,53,12.3
James Edwards,157548,CB,TENN TECH,5,0,0,0.0,0,0,309,0,0,57.9,59.4,75.2,,62.4,,0,0,0,0,,,0,0,0,39.6,0,0,0,7,1,16,31,0,0,0,0,0,2,31,0,15,21,0,0,0,1,0,0,0,0,
Josiah Wyatt,157557,DI,CHARLES SO,12,0,1,,0,0,135,0,0,59.3,63.2,82.6,56.0,66.4,54.6,0,2,0,0,,11.1,1,0,0,0.0,0,0,0,0,0,2,282,282,17,101,44,120,0,0,131,149,0,7,8,4,0,2,0,0,0,
Kyree Moyston,157648,ED,NORFOLK,9,2,0,,0,1,244,0,0,62.5,66.4,0.0,69.2,88.4,63.1,0,10,0,0,,12.5,2,0,10,0.0,0,3,0,3,0,4,194,191,0,12,163,16,0,3,101,89,0,13,12,6,0,13,0,0,0,
Cam Johnson,157661,CB,STNY BROOK,9,2,0,43.5,1,0,303,0,0,74.2,72.7,84.1,69.5,58.1,74.6,1,0,0,0,39,6.7,1,3,3,60.8,10,0,0,26,413,239,448,3,0,0,3,0,3,445,2,207,3,3,12,0,23,1,0,124,2,12.4
Josh Wiggins,157708,CB,TXAMEA,9,1,0,66.7,2,0,1139,0,0,44.6,49.5,80.5,,73.5,86.1,0,0,0,0,25,0.0,0,1,7,95.1,8,0,0,5,166,87,173,0,0,0,0,0,0,173,0,86,1,1,11,0,12,0,0,108,35,13.5
Jason Oliver,157710,CB,SACRAMENTO,11,1,0,41.9,1,1,279,0,0,79.6,80.1,85.7,66.8,72.4,56.7,0,0,0,2,46,17.9,7,7,3,37.2,18,1,0,19,451,292,536,6,0,0,6,0,0,530,5,239,59,10,31,0,43,1,0,202,101,11.2
Keenan Landry,157731,DI,MCNEESE,8,5,0,,0,0,217,0,0,60.0,58.0,16.9,61.8,59.1,44.4,0,4,0,0,,25.0,5,0,3,0.0,0,3,0,1,0,0,347,345,52,283,2,8,0,2,161,186,0,8,10,0,0,7,0,0,0,
Joe Hall III,157778,CB,N IOWA,12,4,0,62.8,0,0,255,0,0,70.1,69.5,9.9,57.5,71.1,59.3,0,2,0,1,67,16.7,7,3,3,119.2,27,0,0,51,504,317,586,3,0,0,3,0,0,583,3,266,27,5,31,0,43,2,4,449,180,16.6
Gavin Forsha,157783,LB,TENN STATE,2,0,0,100.0,0,0,308,0,0,42.4,46.3,72.2,,64.3,20.1,0,0,0,0,20,100.0,1,0,0,118.8,2,0,0,21,0,16,24,1,0,0,1,0,2,23,0,8,0,0,0,0,2,0,0,29,26,14.5
Preston Hickey,157817,DI,NWSTATE,12,8,0,,1,1,257,0,0,61.7,55.9,40.6,54.3,58.4,46.4,0,2,0,0,,17.9,5,0,3,0.0,0,1,0,0,0,0,586,585,204,343,2,36,0,1,251,335,0,13,15,2,0,3,0,0,0,
Tremel States-Jones,157864,S,RHODE ISLD,9,2,0,100.0,0,0,274,0,0,62.5,64.5,79.1,,66.3,71.6,0,0,0,0,11,10.0,1,0,0,104.2,3,0,0,54,0,46,116,3,0,0,3,0,48,113,0,70,10,0,7,0,3,0,0,27,6,9.0
Josiah Allen,157885,CB,UC DAVIS,5,1,0,70.0,0,0,322,0,0,53.8,54.2,79.4,,56.9,60.5,0,0,0,0,36,16.7,2,1,0,145.8,7,0,0,8,101,66,113,0,0,0,0,0,0,113,0,47,3,2,9,0,10,0,1,156,37,22.3
Jayden Oliver,157961,CB,S DAK ST,13,1,0,63.6,0,0,292,0,0,58.1,58.8,82.7,59.7,60.1,72.0,0,0,0,3,57,10.5,2,0,3,82.6,14,0,0,18,246,149,281,7,0,0,7,0,0,274,2,130,10,5,16,0,22,0,2,194,69,13.9
Micah Bell,157984,HB,MERCER,1,0,0,,0,0,219,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Trevor Hardy,157993,S,AUSTINPEAY,11,7,0,50.0,1,0,116,0,0,71.8,66.0,0.0,52.2,57.8,54.0,0,1,0,0,41,20.0,12,3,4,86.4,11,0,0,283,0,339,554,9,0,0,9,0,181,545,10,205,81,12,41,2,22,1,1,145,93,13.2
Devin Johnson,158014,S,INDIANA ST,11,3,0,83.3,0,0,191,0,0,38.2,42.1,83.3,60.0,50.6,41.3,0,0,0,0,37,25.9,7,1,0,146.5,10,0,0,91,3,119,276,0,0,0,0,0,157,276,1,156,25,2,17,0,12,0,1,169,75,16.9
Nico Pate,158017,ED,DUQUESNE,11,2,4,50.0,0,0,155,0,0,63.1,70.1,22.6,70.7,67.7,38.0,0,9,0,0,2,26.7,4,0,2,56.3,1,0,0,0,0,4,225,225,0,0,218,7,0,0,128,93,0,7,9,4,2,9,0,2,4,2.0
Mason Moore,158019,S,LEHIGH,12,10,0,73.1,1,0,205,0,0,73.5,73.0,0.0,,74.7,51.0,0,0,0,1,30,21.7,13,3,2,75.8,19,0,0,93,0,328,548,0,0,0,0,0,390,548,0,220,65,15,37,2,26,0,0,180,120,9.5
Dawson Ripperda,158038,ED,S DAK ST,14,11,0,0.0,0,2,292,2,0,66.0,77.8,47.7,71.2,80.1,72.8,8,24,0,0,,11.4,5,0,3,39.6,0,7,0,0,0,11,687,687,0,4,562,121,0,0,368,308,0,27,28,3,1,39,0,0,0,
Rashon Myles Jr.,158047,LB,ABILENE CH,14,29,0,67.3,0,0,100,4,0,80.0,84.2,85.1,71.3,90.4,72.5,4,2,0,1,44,11.6,15,3,0,89.3,35,3,0,563,3,443,887,76,1,0,75,0,4,811,77,367,241,60,85,5,52,9,2,328,228,9.4
Ryan Tuaolo,158130,S,UTAHTC,3,4,0,33.3,0,0,1285,0,0,76.4,78.6,76.4,57.0,78.1,86.0,0,0,0,0,1,0.0,0,1,0,42.4,1,0,0,22,1,30,57,1,0,0,1,0,28,56,2,25,5,3,4,0,3,0,0,1,0,1.0
Christian Lorenzo,158215,DI,ILL STATE,16,9,1,,0,0,188,0,0,60.0,65.6,66.9,55.6,71.9,57.2,1,6,0,0,,14.3,3,0,1,0.0,0,3,0,0,0,0,564,561,6,166,7,382,0,3,287,277,0,9,9,1,0,10,0,0,0,
Ike Nnakenyi,158245,ED,GRAMBLING,5,1,0,,0,0,177,0,0,,73.3,77.2,60.2,74.6,76.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,37,37,0,0,27,10,0,0,11,26,0,2,3,0,0,1,0,0,0,
Pierre Goree,158268,S,NWSTATE,3,0,0,,0,0,257,0,0,58.9,50.9,75.0,,39.3,19.7,0,0,0,0,,100.0,2,0,0,0.0,0,0,0,6,0,14,36,0,0,0,0,0,10,36,0,22,19,0,0,0,0,0,0,0,0,
Tyler Jordan,158354,HB,W ILLINOIS,1,0,0,,0,0,345,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Ky Tayo,158367,DI,CHATTNOOGA,12,4,1,100.0,0,0,137,0,0,69.0,68.7,84.0,61.0,62.9,47.5,1,5,1,1,2,13.6,3,0,0,39.6,1,1,0,0,0,0,422,422,19,381,1,21,0,0,208,214,0,10,15,3,1,7,0,2,4,2.0
Isaiah Boyd,158408,ED,ALBANY,9,9,0,,0,0,106,0,0,60.0,64.5,83.3,53.3,69.5,64.8,0,3,0,0,,12.5,3,0,0,0.0,0,1,0,0,0,0,262,261,2,28,147,84,0,1,112,150,0,9,12,1,0,4,0,0,0,
Taylor Love,158419,LB,TENN TECH,2,0,0,,0,0,309,0,0,,81.2,68.1,,77.2,76.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,0,2,2,0,0,0,0,0,0,
Keahnist Thompson,158454,ED,WEBER ST,9,4,0,,0,0,342,0,0,74.0,71.5,88.0,71.2,63.2,70.3,6,15,0,0,,11.1,3,0,0,0.0,0,4,0,4,0,8,403,399,1,12,346,40,0,4,242,153,0,18,20,5,0,25,0,0,0,
Jocelyn Malaska,158495,CB,ABILENE CH,13,8,0,43.1,0,0,100,0,0,68.6,72.0,85.5,57.8,83.7,81.6,0,0,0,0,47,6.1,3,5,3,74.1,22,0,0,38,591,386,649,7,0,0,7,0,2,642,2,261,11,11,38,2,51,0,2,281,94,12.8
Cole Pruett,158519,WR,E WASHGTON,1,0,0,,0,0,161,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Reece Sylvester,158527,LB,INCAR WORD,5,1,0,0.0,0,0,189,0,0,47.8,47.7,0.0,,59.2,47.1,0,0,0,0,,25.0,2,0,1,39.6,0,0,0,22,0,4,24,0,0,0,0,0,1,24,0,20,0,1,5,0,1,0,0,0,0,
Carmello Jones,158560,LB,JACKSON ST,10,12,0,80.0,0,0,194,0,0,67.2,71.5,83.9,53.4,81.4,75.4,1,4,0,0,9,10.3,3,0,1,79.2,8,0,0,100,0,77,189,68,0,0,68,0,0,121,40,72,21,9,14,1,10,5,0,27,29,3.4
Isiah Davis,158612,CB,FL A&M,8,1,0,66.7,0,1,164,0,0,62.1,57.9,77.8,59.3,45.2,29.8,0,1,0,0,49,30.8,4,1,0,137.5,8,0,0,10,78,46,91,1,0,0,1,0,1,90,1,44,1,1,8,0,12,1,1,153,80,19.1
Hassan Mahasin,158798,WR,GEORGETOWN,2,0,0,,0,0,172,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Keion Mitchell,158799,ED,HOWARD,12,6,0,,0,1,184,1,0,58.2,75.4,55.5,80.4,68.1,65.7,2,9,0,0,,10.5,2,0,1,0.0,0,5,0,0,0,0,308,308,1,96,87,124,0,0,158,150,0,13,11,0,0,16,0,0,0,
Kaleb Brown,158812,LB,TENN TECH,13,7,0,92.9,0,1,309,0,0,43.5,63.1,0.0,60.9,86.3,49.4,0,6,0,0,35,25.8,8,0,2,129.8,13,1,0,207,0,119,279,29,0,0,29,0,2,250,26,134,39,13,16,3,14,7,1,132,120,10.2
Jake East,158933,S,CAL POLY,8,5,0,80.0,0,0,129,1,0,61.9,65.4,82.7,58.6,71.2,67.1,0,0,0,0,13,13.3,4,0,0,121.3,8,0,0,63,2,104,196,5,0,0,5,0,79,191,1,91,47,6,21,0,10,0,1,51,40,6.4
Mason Rivera,158934,S,CAL POLY,12,18,0,65.6,1,1,129,0,0,79.2,81.4,48.2,60.0,83.4,87.1,2,3,0,1,53,8.9,8,7,2,103.6,21,1,0,262,7,330,637,10,0,0,10,0,236,627,15,292,122,20,64,2,32,6,2,300,96,14.3
Julius Jordan,158936,ED,CAL POLY,4,0,0,100.0,0,0,129,0,0,69.8,62.6,23.6,58.5,63.8,78.9,0,3,0,0,-3,0.0,0,0,1,79.2,1,0,0,3,0,11,117,110,0,0,90,20,0,7,60,46,4,4,5,1,1,3,0,-3,1,-3.0
Kenny Olson,158937,LB,CAL POLY,12,22,0,86.2,0,0,129,0,0,55.5,65.7,88.2,55.0,73.7,86.9,6,9,0,0,36,6.4,6,0,0,131.8,25,2,0,546,1,296,762,124,0,0,124,0,0,638,93,373,91,36,66,4,29,17,2,293,180,11.7
Brian Dukes Jr.,158941,S,CAL POLY,4,2,0,71.4,0,0,129,0,0,84.4,82.6,81.8,,72.2,87.4,0,0,1,2,11,0.0,0,0,0,77.1,5,0,0,89,0,95,172,0,0,0,0,0,31,172,0,77,52,5,11,0,7,0,1,26,10,5.2
Justis La'ulu,158947,DI,E WASHGTON,12,14,1,,0,0,161,0,0,55.7,72.8,65.2,59.1,78.8,70.2,0,5,0,0,,6.7,2,0,1,0.0,0,0,0,0,0,2,450,449,98,343,4,4,0,1,172,276,0,11,14,2,0,5,0,0,0,
Myles Mayovsky,158952,LB,E WASHGTON,12,17,1,79.3,0,0,161,0,0,68.8,68.8,50.8,63.6,67.6,71.4,1,6,0,0,43,11.4,10,2,1,130.5,23,1,0,490,0,284,596,20,0,0,20,0,1,576,37,275,84,36,61,4,29,8,3,204,117,8.9
Drew Carter,158954,S,E WASHGTON,11,15,0,65.2,0,2,161,0,0,66.1,64.5,88.1,58.9,60.2,36.7,0,1,0,1,28,25.8,23,2,0,80.3,15,0,0,267,1,271,549,14,0,0,14,0,212,535,13,265,53,31,51,5,23,1,1,152,36,10.1
Tariq May,158962,ED,E WASHGTON,11,0,0,,0,0,161,0,0,60.7,61.0,48.3,57.0,70.2,71.5,3,5,0,0,,20.0,2,0,1,0.0,0,2,0,3,0,7,210,207,2,1,198,6,0,3,152,51,0,7,8,0,0,10,0,0,0,
Dylan Layne,158985,LB,IDAHO,12,28,3,65.9,0,0,185,1,0,53.1,64.8,85.5,60.1,72.7,61.0,2,7,0,0,27,14.5,16,3,0,90.6,29,1,0,601,1,336,766,72,0,0,72,0,0,694,55,375,92,41,66,7,44,10,1,275,145,9.5
Mitchel Jaskowiak,158986,DI,IDAHO,12,7,0,,0,0,185,0,0,60.7,63.9,40.6,65.2,63.4,55.3,0,13,0,0,,16.0,4,0,2,0.0,0,2,0,5,0,0,394,389,131,251,0,7,0,5,197,197,0,10,14,2,0,15,0,0,0,
Junior Damuni,158995,S,IDAHO ST,1,0,0,,0,0,186,0,0,61.6,67.2,70.7,,65.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,11,0,4,11,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,
Jareb Ramos,159002,DI,MONTANA,14,11,0,0.0,0,1,232,0,0,51.5,60.8,70.9,55.3,65.8,48.4,1,9,0,0,,15.2,5,0,1,39.6,0,2,0,0,0,7,516,515,336,171,4,4,0,1,289,220,0,14,17,1,1,12,0,0,0,
Kade Cutler,159017,S,MONTANA,11,5,0,72.7,0,0,232,0,0,55.1,59.4,82.2,57.6,66.1,32.1,1,0,0,0,82,30.3,10,0,0,154.4,8,0,0,89,0,114,211,21,0,0,21,0,56,190,5,92,45,14,18,0,11,1,2,148,72,18.5
Micah Carreon,159020,DI,N ARIZONA,11,9,0,,0,0,252,0,0,71.3,71.5,86.3,57.5,78.5,71.0,1,12,0,0,,6.7,2,0,0,0.0,0,1,0,7,0,0,521,513,190,181,51,91,0,8,312,209,0,15,19,1,0,14,0,0,0,
Alani Ma'afu,159021,ED,N ARIZONA,12,11,1,0.0,0,0,252,0,0,56.6,58.1,65.0,49.2,69.2,47.1,0,8,0,0,,15.6,5,0,1,39.6,0,1,0,2,0,5,479,477,0,169,90,218,0,2,276,198,0,13,16,2,1,9,0,0,0,
Marcus Howard,159030,ED,AUSTINPEAY,11,7,2,,0,0,116,0,0,68.3,73.0,46.8,65.9,72.9,81.9,4,9,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,2,213,212,0,2,162,48,0,1,125,86,0,7,7,1,0,14,0,0,0,
Ezra Ekuban,159031,ED,N COLORADO,10,11,0,100.0,0,1,253,0,0,63.5,67.8,88.4,69.9,62.6,66.0,3,5,0,0,14,11.8,4,0,0,118.8,1,5,0,28,0,28,344,313,0,5,289,19,0,31,128,188,3,15,19,5,1,13,0,14,15,14.0
LaDavion Osborn,159035,CB,N COLORADO,7,1,0,50.0,0,0,253,0,0,76.8,76.4,81.1,53.7,71.0,87.1,0,1,0,0,37,0.0,0,2,0,66.7,6,0,0,8,168,103,187,0,0,0,0,0,0,187,3,81,11,4,14,2,12,1,0,66,2,11.0
Alfred Smith,159036,CB,N COLORADO,6,3,0,43.8,0,0,253,0,0,53.1,56.8,82.9,,73.1,50.7,0,0,0,0,47,22.2,2,1,0,68.8,7,0,0,3,7,76,119,0,0,0,0,0,1,119,0,43,108,0,4,0,16,0,0,116,30,16.6
Franky Morales,159037,CB,N COLORADO,12,6,0,59.7,1,0,253,0,0,58.8,61.9,0.0,51.9,81.6,71.3,1,1,0,0,67,10.9,6,2,4,102.8,37,0,0,64,26,317,604,22,0,0,22,0,50,582,11,276,442,13,43,2,62,2,3,519,245,14.0
Jaiden Letua,159038,LB,N ARIZONA,11,5,0,100.0,0,0,252,0,0,54.9,58.9,0.0,57.8,68.3,74.0,0,1,0,0,7,9.1,1,0,1,79.2,2,1,0,53,0,19,89,34,0,0,34,0,0,55,28,42,2,3,5,2,2,2,0,6,2,3.0
Noah Mangham,159039,CB,ABILENE CH,12,8,0,40.7,0,1,100,1,0,82.5,84.0,84.9,95.6,68.9,76.3,0,0,0,2,53,8.8,3,10,3,78.9,22,1,0,48,510,374,598,2,0,0,2,0,1,596,1,223,37,8,23,0,54,1,5,355,134,16.1
Peyton Wing,159047,LB,MONTANA,14,15,0,77.3,0,3,232,0,0,64.9,71.9,59.1,75.5,71.5,61.8,7,9,0,4,19,15.9,13,1,1,65.0,17,2,0,594,0,313,716,61,0,0,61,0,1,655,125,278,59,32,54,6,22,18,0,201,143,11.8
Elias Sanders,159054,ED,PORTLAND,12,2,0,,0,0,269,0,0,,63.8,81.9,76.6,52.2,58.2,2,8,0,0,,14.3,1,0,0,0.0,0,0,0,1,0,0,218,217,3,97,67,50,0,1,94,124,0,4,4,2,0,10,0,0,0,
Rob Silva,159055,DI,PORTLAND,6,0,0,,0,0,269,0,0,,50.7,77.4,58.4,49.9,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,24,12,0,0,0,0,7,29,0,0,1,0,0,0,0,0,0,
Michael Hurst Jr.,159059,S,N ARIZONA,12,10,0,72.0,0,0,252,1,0,76.3,78.4,87.0,61.2,79.4,73.8,1,0,0,0,25,12.3,9,1,1,85.4,18,0,0,254,3,325,545,12,0,0,12,0,197,533,9,211,79,31,54,6,25,1,0,140,55,7.8
Keegan Stancato,159069,LB,PORTLAND,4,0,0,,0,0,269,0,0,60.6,63.4,73.7,59.6,63.4,76.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,22,0,3,25,3,0,0,3,0,0,22,1,21,0,2,2,0,0,0,0,0,0,
Trevian Tribble,159072,S,WEBER ST,12,15,0,22.2,0,0,342,0,0,74.1,73.4,85.6,,67.8,72.7,0,0,0,0,20,12.3,7,1,0,76.6,2,0,0,60,1,235,408,0,0,0,0,0,332,408,0,173,15,8,35,0,9,0,1,23,0,11.5
Ashden Oberg,159074,ED,WEBER ST,12,4,0,100.0,0,0,342,0,0,60.5,55.2,86.4,60.0,49.6,29.0,2,13,0,0,16,38.5,10,0,0,118.8,1,2,0,0,0,3,314,314,1,18,259,36,0,0,169,142,0,10,12,2,1,17,0,16,4,16.0
Matt Herron,159075,DI,WEBER ST,12,12,1,,0,1,342,0,0,53.3,71.5,47.6,72.5,70.4,66.0,7,15,0,0,,8.9,4,0,3,0.0,0,5,0,12,0,1,495,483,115,344,8,16,0,12,254,240,0,27,29,4,0,27,0,0,0,
Marvin Session,159080,WR,WEBER ST,1,0,0,,0,0,342,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Montae Pate,159083,CB,WEBER ST,12,8,0,50.0,0,0,342,0,0,71.5,72.5,54.3,54.3,76.7,52.7,0,2,0,1,74,18.1,13,9,4,111.7,34,0,0,37,688,418,792,14,0,0,14,0,2,778,12,362,50,29,51,6,68,2,8,569,232,16.7
Tajon Evans,159086,CB,WEBER ST,1,0,0,100.0,0,0,342,0,0,59.0,60.0,73.7,,61.5,76.2,0,0,0,0,14,0.0,0,0,0,110.4,2,0,0,1,13,7,18,0,0,0,0,0,0,18,0,11,4,0,2,0,2,0,0,21,8,10.5
Toddrick Dixon,159088,CB,WEBER ST,2,1,0,57.1,0,0,342,0,0,69.6,69.2,80.7,55.1,65.6,77.8,0,1,0,0,27,0.0,0,2,0,84.8,4,0,0,3,1,43,71,0,0,0,0,0,2,71,3,25,65,1,1,0,7,1,0,59,33,14.8
Tre Parks-Vinson,159090,CB,WEBER ST,6,2,0,53.3,0,0,342,0,0,66.9,65.2,81.4,60.0,52.6,27.9,0,1,0,0,40,38.5,5,1,0,100.4,8,0,0,2,134,103,172,1,0,0,1,0,1,171,1,68,34,3,6,0,15,1,1,114,48,14.3
Pierre Hunter,159091,CB,WEBER ST,5,0,0,0.0,0,0,342,0,0,52.2,50.1,74.2,,51.1,26.8,0,0,0,0,,50.0,2,0,0,39.6,0,0,0,3,26,9,30,0,0,0,0,0,0,30,0,21,1,0,2,0,1,0,0,0,0,
Shane Thrift,159093,CB,DELWARE ST,6,0,0,78.6,0,0,152,0,0,55.1,56.3,79.2,,62.9,47.9,0,0,0,0,38,27.3,3,0,1,154.5,11,0,0,14,130,98,144,0,0,0,0,0,0,144,0,46,0,5,8,0,14,0,2,162,36,14.7
Pete Melle,159097,DI,NEWHVN,9,7,1,,1,1,1013,0,0,57.7,76.8,62.0,72.0,77.1,48.2,3,12,0,0,,16.7,4,0,1,0.0,0,3,0,0,0,1,405,404,63,202,11,128,0,1,209,195,0,13,13,0,0,18,0,0,0,
Dillon Pardue,159109,ED,ELON,11,6,0,,1,0,162,1,0,60.8,65.5,69.9,62.7,66.1,32.1,4,17,0,0,,25.0,8,0,1,0.0,0,2,0,0,0,0,538,538,0,1,365,172,0,0,335,203,0,16,18,0,0,23,0,0,0,
Senquavious Alsobrooks,159113,CB,ELON,2,0,0,50.0,0,0,162,0,0,57.4,56.2,77.1,,51.8,37.1,0,0,0,0,27,40.0,2,1,0,104.2,5,0,0,1,63,42,66,0,0,0,0,0,0,66,0,24,2,1,3,0,10,0,3,50,8,10.0
Ethan Grace,159114,ED,ELON,11,3,0,,0,0,162,0,0,60.1,65.3,83.3,60.5,66.1,70.9,0,5,0,0,,9.1,1,0,0,0.0,0,2,0,0,0,0,176,176,0,0,136,40,0,0,102,74,0,6,7,1,0,7,0,0,0,
Ishmel Atkins,159117,CB,ELON,12,8,0,60.3,0,1,162,2,0,79.8,79.7,20.7,60.0,80.2,82.4,0,1,0,3,52,6.9,4,11,6,94.1,44,0,0,68,657,461,753,4,0,0,4,0,2,749,1,291,22,15,46,0,73,1,4,712,247,16.2
Jesse Powell II,159118,S,ELON,10,16,1,84.4,0,0,162,0,0,90.8,86.3,50.9,70.3,78.4,83.0,0,4,0,0,18,7.2,5,3,1,90.0,27,0,0,302,1,317,568,52,0,0,52,0,14,516,22,229,199,26,48,5,32,4,0,179,169,6.6
Anthony Martin,159123,LB,ELON,8,1,0,100.0,0,0,162,0,0,62.4,61.4,76.9,56.8,58.4,62.5,0,0,0,0,9,20.0,1,1,0,100.0,2,0,0,27,0,46,60,2,0,0,2,0,12,58,3,11,18,0,3,0,2,0,0,16,10,8.0
Evan Wallace,159133,WR,MAINE,1,0,0,,0,0,212,0,0,,52.7,60.0,,59.8,26.9,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Sherrod Hudson,159135,S,MAINE,12,8,0,77.8,0,0,212,0,0,78.9,73.1,82.3,50.3,70.1,57.9,2,2,0,0,8,20.0,7,0,0,79.2,7,0,0,111,0,91,285,17,0,0,17,0,0,268,25,169,156,8,20,3,9,4,0,26,34,3.7
Mike Hamilton,159139,DI,MAINE,10,1,0,,0,0,212,0,0,,54.9,77.4,54.5,56.1,26.0,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,61,61,7,53,0,1,0,0,29,32,0,1,1,0,0,0,0,0,0,
Nicolas Kalume,159140,ED,MAINE,10,9,1,100.0,0,0,212,0,0,59.3,64.3,36.9,59.3,70.0,76.2,2,6,0,0,10,7.7,2,0,2,108.3,1,5,0,0,0,17,329,328,0,1,327,0,0,1,149,163,0,15,15,2,1,13,0,10,1,10.0
Jamaree Gibson,159144,CB,MAINE,11,8,0,52.3,0,0,212,1,0,67.4,69.4,85.1,51.3,76.7,81.3,0,2,0,0,47,7.5,3,3,1,91.9,23,0,0,44,620,379,676,0,0,0,0,0,5,676,5,292,6,11,29,1,44,2,2,328,83,14.3
Brendan Bigos,159149,DI,MONMOUTH,11,5,0,,0,1,231,1,0,61.7,61.3,84.1,53.6,64.1,81.0,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,445,444,13,412,1,18,0,1,232,213,0,9,15,1,0,3,0,0,0,
Jackson Stone,159163,S,NEW HAMP,11,6,0,33.3,0,0,240,0,0,63.4,67.4,82.8,67.2,70.0,53.7,0,0,0,0,10,24.0,6,1,0,81.9,2,1,0,86,0,117,187,18,0,0,18,0,61,169,5,65,22,7,13,1,6,1,1,14,5,7.0
T.J. Farrell,159165,ED,NEW HAMP,12,4,0,,0,0,240,0,0,73.8,62.3,82.5,53.7,57.4,57.2,0,3,0,0,,11.1,1,0,0,0.0,0,0,0,0,0,1,139,136,0,1,109,26,0,3,62,76,0,2,4,0,0,3,0,0,0,
Noah Cundiff,159166,WR,NEW HAMP,1,0,0,,0,0,240,0,0,60.0,62.6,73.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Cameron Garner-Young,159167,DI,NEW HAMP,13,6,0,,1,0,240,0,0,57.9,60.1,63.2,55.3,64.8,37.2,1,4,0,0,,20.0,5,0,1,0.0,0,0,0,2,0,2,430,424,37,360,13,14,1,6,248,180,0,10,14,1,0,5,0,0,0,
Justin Fevrier,159169,DI,NEW HAMP,11,1,0,,0,0,240,0,0,,56.0,0.0,54.9,62.1,72.0,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,61,60,17,43,0,0,0,1,26,35,0,2,2,0,0,0,0,0,0,
Myles Thomason,159170,HB,NEW HAMP,1,0,0,,0,0,240,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
