player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Monterio Hunt,61410,WR,ALCORN ST,11,13.3,3,57.5,42.9,3,7,0,0.0,0,-0.32,16,107,0,87.0,70.7,69.5,,68.5,0.0,0,3,89,0.0,0,263,0,35.6,23,96.2,253,3.0,8,93.1,40,3,97.0,255,474,166,7.2,20.6,1.87
Chandler Brayboy,105721,WR,ELON,12,13.8,5,70.0,57.1,4,7,0,12.5,4,0.27,17,162,0,54.4,75.8,68.6,,68.9,0.0,0,1,75,0.0,0,251,3,47.7,28,94.4,237,10.0,25,124.5,40,3,90.0,226,475,137,4.9,17.0,2.0
Bhayshul Tuten,150568,HB,NC A&T,11,1.6,10,75.0,100.0,1,1,0,11.8,4,-0.07,12,246,0,58.3,91.2,89.9,50.3,70.5,0.0,0,0,52,15.5,41,264,1,40.6,30,81.8,216,7.2,19,132.6,40,4,3.0,8,333,300,10.0,11.1,1.54
Michael Jackson,78894,WR,DELAWARE,13,13.7,5,47.5,25.0,1,4,0,9.5,2,-0.05,10,151,0,73.6,70.1,58.9,,60.0,0.0,0,2,24,0.0,0,204,0,40.1,19,94.1,192,14.7,30,40.7,40,0,85.3,174,191,73,3.8,10.1,0.99
Latrell Fordham,145756,WR,YNGTOWN ST,9,10.3,9,45.0,0.0,0,7,0,14.3,3,-0.18,10,353,0,52.1,72.8,59.7,,58.5,0.0,0,0,24,0.0,0,218,1,37.3,18,95.9,209,11.0,24,65.1,40,1,89.0,194,165,106,5.9,9.2,0.79
Caleb Warren,88700,TE,RHODE ISLD,11,14.0,1,57.5,100.0,4,4,0,11.5,3,0.09,17,274,0,58.6,70.9,65.4,67.5,59.0,86.6,331,1,29,8.1,31,382,4,41.7,23,84.0,321,9.4,36,98.8,40,3,3.4,13,328,97,4.2,14.3,1.02
Julien Stokes,148953,WR,PENN,10,6.9,9,65.0,50.0,1,2,0,13.3,4,-0.05,13,267,0,53.5,77.0,72.5,,69.2,0.0,0,1,57,0.0,0,147,0,43.6,26,95.2,140,84.4,124,96.0,40,3,15.0,22,242,152,5.8,9.3,1.73
Tyler Neville,148889,TE,HARVARD,10,9.7,2,65.0,33.3,2,6,1,13.3,4,0.01,18,179,1,53.5,30.8,62.3,75.2,63.4,57.5,154,1,27,12.3,33,268,3,40.6,26,84.3,226,32.1,86,110.6,40,4,6.3,17,302,94,3.6,11.6,1.34
Cole Grossman,105310,TE,MONTANA,13,9.2,7,70.0,50.0,1,2,0,0.0,0,0.06,17,232,0,88.6,71.5,61.3,75.3,62.6,58.7,257,0,57,10.0,44,438,2,44.8,28,85.4,374,38.4,168,141.4,40,5,1.6,7,397,196,7.0,14.2,1.06
Ayir Asante,102592,WR,HOLY CROSS,13,15.7,4,52.5,33.3,1,3,0,12.5,3,0.33,17,181,0,54.9,73.9,64.2,,64.1,0.3,1,2,53,0.0,0,309,2,49.8,21,94.2,291,46.3,143,112.3,40,5,53.4,165,458,142,6.8,21.8,1.57
Andre Crawley,150502,WR,MORGAN ST,11,11.6,5,56.4,33.3,2,6,0,4.3,1,-0.33,14,235,0,76.5,78.3,65.8,,65.7,0.0,0,1,57,0.0,0,231,1,33.3,22,93.5,216,98.3,227,91.4,39,2,1.7,4,336,148,6.7,15.3,1.56
Jaylan Thomas,78569,HB,SAMFORD,13,-2.6,9,82.1,100.0,1,1,0,5.9,2,0.18,11,282,0,75.1,88.0,76.5,63.8,75.0,0.0,0,0,60,17.2,42,244,0,48.7,32,79.9,195,3.3,8,124.0,39,4,0.4,1,217,295,9.2,6.8,1.11
Ricky Conway,109107,WR,CITADEL,11,13.6,0,51.3,33.3,1,3,0,0.0,0,-0.29,12,139,0,75.4,80.9,67.4,,71.5,0.0,0,2,34,0.0,0,145,3,36.4,20,96.6,140,9.7,14,68.1,39,2,46.9,68,258,56,2.8,12.9,1.84
Michael Carley,109512,WR,STETSON,9,11.3,2,66.7,50.0,4,8,0,3.7,1,-0.18,18,302,0,78.5,71.2,67.1,64.4,68.2,3.8,10,1,71,0.4,1,263,0,39.6,26,96.6,254,94.3,248,129.5,39,4,1.9,5,453,166,6.4,17.4,1.78
Moe Wedman,122127,WR,STF AUSTIN,11,13.7,2,59.0,22.2,2,9,0,8.0,2,0.28,12,301,0,67.7,70.9,71.3,,72.8,0.0,0,0,85,0.0,0,177,1,45.9,23,97.2,172,4.0,7,130.3,39,5,96.0,170,370,134,5.8,16.1,2.15
Herman Moultrie III,109181,HB,GEORGETOWN,10,1.3,4,82.1,0.0,0,4,1,8.6,3,0.1,11,172,0,65.7,60.2,57.1,36.4,65.3,0.0,0,1,42,14.2,36,254,2,48.0,32,83.9,213,6.3,16,83.2,39,1,2.8,7,175,192,6.0,5.5,0.82
Connor Whitney,83976,TE,IDAHO,12,5.6,2,76.9,33.3,1,3,0,6.3,2,0.22,19,185,0,72.9,72.7,60.3,59.0,61.4,55.1,212,0,19,6.8,26,385,3,48.5,30,88.3,340,26.5,102,100.6,39,1,18.2,70,242,97,3.2,8.1,0.71
Kyle Daly,150715,WR,MOREHEAD,9,10.3,2,64.1,25.0,2,8,0,7.4,2,0.05,12,234,0,59.7,72.2,67.3,61.1,69.0,0.0,0,1,27,0.6,1,156,1,42.9,25,93.6,146,85.9,134,80.3,39,1,14.1,22,252,67,2.7,10.1,1.73
Kayvon Britten,63937,HB,ARKAPB,11,-2.7,6,82.1,,0,0,0,5.9,2,-0.41,7,112,1,73.4,85.2,84.9,37.6,61.5,0.3,1,1,21,32.3,121,375,0,31.0,32,65.6,246,1.9,7,70.8,39,0,5.9,22,139,244,7.6,4.3,0.57
Luke Brenner,149501,WR,DAYTON,11,8.1,3,69.2,33.3,1,3,0,0.0,0,-0.14,10,150,0,88.6,78.5,67.9,,64.9,0.0,0,1,47,0.0,0,214,0,38.3,27,96.3,206,88.3,189,86.8,39,1,11.7,25,273,91,3.4,10.1,1.33
Ledger Hatch,148912,WR,HARVARD,9,19.6,0,43.6,36.4,4,11,0,5.6,1,-0.01,13,179,1,71.9,24.7,65.8,62.6,66.1,0.0,0,1,81,0.5,1,194,1,40.9,17,95.9,186,4.1,8,95.9,39,3,95.9,186,398,77,4.5,23.4,2.14
DJ Powell,78859,WR,BETH COOK,10,10.3,4,51.3,9.1,1,11,0,13.0,3,-0.05,10,119,0,44.2,70.2,51.9,,53.8,0.4,1,0,48,0.0,0,278,4,41.4,20,94.6,263,7.6,21,72.6,39,0,92.1,256,260,130,6.5,13.0,0.99
Sean Coyne,63708,WR,NEW HAMP,12,13.2,3,66.7,66.7,6,9,1,7.1,2,0.2,21,240,0,69.2,76.3,65.8,,68.5,0.4,1,2,48,0.0,0,239,3,46.5,26,93.7,224,90.4,216,110.5,39,4,9.2,22,375,83,3.2,14.4,1.67
Jelani Mason,142528,WR,MERRIMACK,11,15.4,0,38.5,18.2,2,11,0,11.8,2,-0.03,10,385,0,57.1,69.2,56.5,,55.6,0.0,0,0,54,0.0,0,249,1,37.2,15,94.0,234,9.6,24,81.4,39,3,90.4,225,202,59,3.9,13.5,0.86
Jalynn Williams,76606,HB,W CAROLINA,8,3.3,15,84.2,75.0,3,4,0,0.0,0,0.18,16,344,0,90.0,82.4,88.1,77.5,94.6,0.0,0,0,30,6.8,7,103,1,59.0,32,90.3,93,16.5,17,108.7,38,1,2.9,3,303,251,7.8,9.5,3.26
Trey Sneed,45847,HB,FORDHAM,12,-1.2,9,89.5,,0,0,0,8.1,3,0.42,13,168,0,67.8,69.3,87.4,56.0,67.7,0.0,0,0,23,23.5,85,362,0,54.3,34,71.5,259,5.5,20,109.1,38,2,0.3,1,227,277,8.1,6.7,0.88
David White Jr.,159937,WR,W CAROLINA,11,18.2,2,52.6,14.3,1,7,0,4.8,1,0.08,14,344,0,76.5,70.7,68.2,,67.3,0.0,0,6,75,0.0,0,247,0,47.4,20,93.9,232,10.5,26,87.1,38,5,89.5,221,375,122,6.1,18.8,1.62
Devon Mondy,138516,WR,ROB MORRIS,10,12.6,1,42.1,16.7,2,12,0,20.0,4,-0.59,7,277,0,37.1,69.5,55.3,,53.7,0.0,0,4,30,0.0,0,210,0,24.5,16,95.2,200,1.0,2,21.7,38,1,99.0,208,140,52,3.3,8.8,0.7
Bradley Clark,88749,WR,TENN TECH,10,12.6,3,71.1,57.1,4,7,0,6.9,2,0.02,16,309,0,70.9,72.5,63.3,61.9,60.3,0.0,0,0,30,0.4,1,264,1,46.8,27,93.6,247,7.2,19,119.1,38,3,92.8,245,287,73,2.7,10.6,1.16
Tucker Kraft,104034,TE,S DAK ST,9,6.2,9,71.1,20.0,1,5,1,6.9,2,0.27,15,292,0,70.7,72.9,77.5,72.5,76.6,56.5,95,0,57,7.7,13,168,3,53.7,27,89.3,150,30.4,51,125.8,38,3,10.7,18,348,208,7.7,12.9,2.32
Ger-Cari Caldwell,124228,WR,NC A&T,11,18.4,2,39.5,50.0,3,6,1,31.8,7,-0.19,10,246,1,17.8,23.5,54.7,,54.6,0.0,0,0,36,0.0,0,176,1,39.3,15,95.5,168,5.7,10,68.0,38,1,94.3,166,221,32,2.1,14.7,1.32
Javaughn Williams,78159,WR,ARKAPB,11,8.6,1,50.0,0.0,0,3,0,13.6,3,-0.43,12,112,0,53.7,27.0,52.5,,52.8,0.0,0,2,42,0.0,0,264,2,30.7,19,97.3,257,65.2,172,49.9,38,0,34.5,91,256,147,7.7,13.5,1.0
Braedon Wissler,131885,HB,SO UTAH,11,-1.2,8,89.5,0.0,0,1,0,0.0,0,-0.11,11,298,0,90.1,72.2,74.1,64.6,89.1,0.0,0,0,26,16.2,27,167,0,46.6,34,81.4,136,6.6,11,92.1,38,0,3.0,5,232,319,9.4,6.8,1.71
Tavaris Achane,105150,WR,TEXAS STHN,11,8.6,0,63.2,0.0,0,1,0,7.7,2,-0.22,11,313,1,69.2,29.0,54.7,,58.1,0.8,2,2,21,0.0,0,249,4,34.2,24,95.2,237,98.0,244,71.6,38,2,1.2,3,194,83,3.5,8.1,0.82
Cassius Allen,102931,WR,SOUTHERN U,12,15.3,1,65.8,76.9,10,13,0,0.0,0,0.09,14,297,1,88.3,29.4,72.9,,72.5,0.0,0,1,48,0.0,0,244,0,41.6,25,95.5,233,7.0,17,116.4,38,3,93.0,227,403,120,4.8,16.1,1.73
Tosin Oyekanmi,109750,WR,LIUSHAR,11,15.8,0,45.9,33.3,2,6,0,19.0,4,0.05,12,1298,0,38.7,71.5,58.8,,56.6,0.0,0,0,59,0.0,0,261,0,42.4,17,95.4,249,7.7,20,102.3,37,4,92.3,241,230,67,3.9,13.5,0.92
Nah'Shawn Hezekiah,154739,WR,HOWARD,10,11.0,1,70.3,100.0,2,2,0,10.3,3,-0.05,15,184,1,60.7,71.2,64.6,,65.1,0.0,0,0,30,0.0,0,231,2,41.7,26,93.5,216,5.2,12,119.8,37,3,94.8,219,285,75,2.9,11.0,1.32
Bryson Allen,87716,WR,CAL POLY,11,10.8,2,54.1,20.0,1,5,0,16.7,4,0.18,12,129,0,44.0,70.2,56.4,,56.4,0.0,0,1,57,0.0,0,239,0,47.2,20,96.7,231,6.7,16,73.0,37,1,93.3,223,250,87,4.4,12.5,1.08
Dez Boykin,78951,WR,VILLANOVA,11,19.3,2,54.1,60.0,3,5,0,4.8,1,-0.01,16,334,0,74.6,76.4,67.6,,69.7,0.0,0,5,66,0.0,0,234,2,38.5,20,93.2,218,88.9,208,77.6,37,2,11.1,26,469,151,7.6,23.5,2.15
Joeseph Sewell,78732,TE,E KENTUCKY,12,7.6,4,70.3,33.3,1,3,0,3.7,1,0.4,15,159,1,78.4,29.5,62.9,42.4,66.3,61.8,152,0,28,12.6,31,246,0,53.5,26,85.8,211,34.1,84,100.5,37,1,2.4,6,274,127,4.9,10.5,1.3
Tyler Thompson,153314,WR,HAMPTON,11,12.7,2,62.2,33.3,1,3,0,17.9,5,-0.01,13,178,1,40.2,30.2,56.4,,57.7,0.0,0,3,43,0.0,0,229,2,43.7,23,93.9,215,97.4,223,69.8,37,2,2.6,6,281,90,3.9,12.2,1.31
Hayden Fisher,148600,WR,MERRIMACK,6,14.6,7,54.1,75.0,3,4,0,13.0,3,0.06,14,385,0,53.5,70.2,71.6,,71.2,0.0,0,1,48,0.0,0,152,0,39.9,20,97.4,148,3.9,6,110.9,37,4,96.1,146,346,113,5.7,17.3,2.34
Malcolm Ross-Turner,141307,WR,UTAHTC,7,14.7,0,43.2,40.0,2,5,1,20.0,4,-0.04,9,1285,0,49.0,69.7,51.9,,51.8,0.0,0,1,25,0.0,0,294,2,39.2,16,94.6,278,4.4,13,56.5,37,1,95.6,281,183,51,3.2,11.4,0.66
Marcus Cooper,57408,HB,INCAR WORD,13,0.7,11,89.2,100.0,1,1,0,5.7,2,0.54,11,189,0,74.5,78.3,86.1,76.1,59.8,0.0,0,0,60,15.8,63,399,0,56.1,33,81.5,325,7.0,28,127.0,37,3,5.5,22,296,274,8.3,9.0,0.91
Rico Powers Jr.,124250,WR,JACKSON ST,11,9.9,4,62.2,80.0,4,5,0,17.9,5,0.25,14,194,0,41.6,70.9,60.7,,60.7,0.0,0,1,36,0.0,0,205,2,51.6,23,92.7,190,1.5,3,94.4,37,3,98.5,202,220,74,3.2,9.6,1.16
Keelan White,105718,WR,MONTANA,13,11.6,3,62.2,0.0,0,3,0,11.5,3,-0.02,13,232,0,58.4,75.8,59.2,,58.5,0.0,0,1,36,0.0,0,239,0,40.7,23,94.6,226,98.3,235,108.9,37,5,1.7,4,237,72,3.1,10.3,1.05
Lachlan Pitts,61080,TE,WM & MARY,13,9.4,2,75.7,100.0,4,4,0,0.0,0,0.33,20,348,0,88.6,71.5,64.8,49.3,89.3,86.9,265,1,83,9.2,28,305,1,51.5,28,87.2,266,10.5,32,145.6,37,5,2.3,7,533,295,10.5,19.0,2.0
Chedon James,164073,WR,IDAHO ST,10,5.4,6,75.7,25.0,1,4,0,3.4,1,-0.1,13,186,0,80.0,71.6,62.7,,62.5,0.0,0,0,36,0.0,0,237,0,39.6,28,97.0,230,63.3,150,102.0,37,1,36.7,87,247,211,7.5,8.8,1.07
Al'vonte Woodard,99531,WR,SM HOUSTON,8,15.9,0,43.2,60.0,6,10,0,23.8,5,-0.16,8,281,0,28.4,70.7,59.7,65.9,59.5,0.0,0,0,54,0.5,1,189,0,36.3,16,94.2,178,7.9,15,80.3,37,2,91.5,173,215,36,2.3,13.4,1.21
Jerrish Halsey,151716,WR,DELWARE ST,9,15.4,5,56.8,40.0,2,5,1,0.0,0,-0.4,16,152,0,86.3,71.8,71.7,,73.5,0.0,0,0,68,0.0,0,195,1,30.0,21,91.8,179,6.7,13,133.1,37,4,93.3,182,423,179,8.5,20.1,2.36
Joaquin Davis,150441,WR,NC CENT,12,12.7,1,69.4,20.0,1,5,0,13.8,4,0.14,18,247,0,51.0,71.1,61.5,,61.8,0.0,0,0,34,0.0,0,236,1,50.0,25,94.1,222,7.6,18,112.3,36,2,92.4,218,292,81,3.2,11.7,1.32
Chase Lanckriet,103728,TE,LNDNWD,9,8.8,1,72.2,60.0,3,5,0,7.1,2,0.21,17,949,0,70.3,71.3,54.7,46.8,57.5,72.6,286,0,58,17.3,68,394,0,53.4,26,78.7,310,1.0,4,117.9,36,2,26.1,103,321,112,4.3,12.3,1.04
Rahkeem Smith,161339,WR,DELWARE ST,11,12.6,13,55.6,25.0,1,4,1,9.1,2,-0.31,8,152,1,65.7,34.8,74.4,,72.3,0.0,0,0,57,0.0,0,147,1,30.4,20,91.8,135,9.5,14,119.1,36,4,90.5,133,291,152,7.6,14.6,2.16
Jailon Howard,75933,WR,PRVIEW A&M,10,17.4,5,44.4,0.0,0,2,0,20.0,4,-0.05,14,270,0,36.7,72.7,63.6,,62.4,0.0,0,2,45,0.0,0,207,0,41.4,16,95.7,198,6.3,13,82.6,36,3,93.7,194,336,74,4.6,21.0,1.7
Corson Swan,91434,TE,N ALABAMA,11,10.2,7,66.7,60.0,3,5,1,7.7,2,-0.01,12,389,0,67.6,71.7,64.8,51.3,66.0,60.3,187,2,66,13.5,42,310,5,39.1,24,83.9,260,31.6,98,92.2,36,2,7.1,22,339,142,5.9,14.1,1.3
Willie Miller,104799,WR,TENN TECH,10,9.3,2,69.4,25.0,1,4,1,3.8,1,-0.09,15,309,0,77.8,75.2,71.1,,75.1,0.9,1,3,53,0.0,0,114,4,49.1,25,92.1,105,88.6,101,85.9,36,3,6.1,7,284,93,3.7,11.4,2.7
Jeremiah Miller,54523,WR,STF AUSTIN,10,7.6,1,58.3,25.0,1,4,0,12.5,3,-0.04,9,301,0,55.1,70.4,60.5,,59.3,0.0,0,1,20,0.0,0,197,0,38.9,21,93.9,185,3.6,7,77.2,36,2,96.4,190,169,92,4.4,8.0,0.91
BJ Busbee,84394,WR,TXAMEA,11,9.0,4,58.3,0.0,0,1,0,16.0,4,-0.1,11,1139,0,45.6,85.6,58.4,,56.4,0.0,0,1,23,0.0,0,258,1,39.7,21,97.7,252,94.6,244,100.1,36,4,1.9,5,207,89,4.2,9.9,0.82
Jackson Parker,142225,WR,ALBANY,11,8.9,9,75.0,75.0,3,4,0,3.6,1,0.04,16,106,1,79.5,57.3,65.4,,65.8,0.0,0,0,66,0.0,0,237,1,43.8,27,91.6,217,24.9,59,121.6,36,2,75.1,178,333,160,5.9,12.3,1.53
Tyler Wilkins,150520,WR,MORGAN ST,11,16.6,1,33.3,33.3,3,9,1,20.0,3,-0.25,7,235,0,38.6,68.5,53.8,,53.6,0.0,0,2,35,0.0,0,257,3,34.7,12,94.2,242,2.3,6,41.3,36,2,97.7,251,139,8,0.7,11.6,0.57
Javon Williams Jr.,87540,HB,S ILLINOIS,11,2.1,6,75.0,66.7,4,6,0,6.9,2,0.28,12,295,0,70.0,82.2,75.6,56.4,77.5,5.9,12,0,33,8.4,17,202,0,50.5,27,79.2,160,19.3,39,90.4,36,0,10.9,22,223,184,6.8,8.3,1.39
Derick Eugene,109748,WR,BRYANT,10,11.6,2,63.9,40.0,2,5,0,11.5,3,0.22,15,124,0,57.7,70.7,67.0,15.6,68.1,0.0,0,1,57,1.1,2,186,1,50.9,23,91.9,171,72.6,135,108.8,36,3,26.9,50,322,105,4.6,14.0,1.88
Wesley Juszczak,111141,WR,STTHOM,11,15.2,2,58.3,55.6,5,9,0,0.0,0,-0.01,15,1129,1,76.5,28.0,72.0,,71.4,0.0,0,3,41,0.0,0,159,1,47.7,21,94.3,150,5.7,9,85.6,36,3,94.3,150,362,99,4.7,17.2,2.41
Alec Pell,85874,TE,N COLORADO,9,7.9,1,69.4,80.0,4,5,0,10.7,3,-0.02,13,253,0,61.5,71.3,64.4,76.1,57.2,46.0,125,1,31,11.0,30,272,1,44.3,25,85.7,233,44.5,121,85.3,36,1,9.6,26,239,85,3.4,9.6,1.03
Neno Lemay,160842,WR,NICHOLLS,10,12.3,4,60.0,66.7,2,3,1,16.0,4,-0.09,11,243,0,45.6,71.9,60.1,,62.1,0.0,0,1,42,0.0,0,196,2,40.7,21,96.4,189,49.0,96,84.3,35,1,51.0,100,291,118,5.6,13.9,1.54
Isaiah Scott,164006,WR,ALABAMA ST,11,10.7,6,51.4,28.6,2,7,0,5.3,1,-0.23,9,105,0,73.8,70.1,64.3,,62.3,0.0,0,2,61,0.0,0,227,1,39.5,18,94.3,214,17.2,39,62.0,35,1,82.8,188,263,103,5.7,14.6,1.23
AJ Barber,155366,WR,PRINCETON,10,5.5,4,80.0,50.0,2,4,0,6.7,2,0.07,12,272,0,70.9,55.9,64.5,,65.9,0.0,0,0,21,0.0,0,180,3,44.6,28,97.2,175,85.6,154,105.4,35,1,14.4,26,245,154,5.5,8.8,1.4
Ryan Lindley,151127,WR,YALE,10,10.3,7,65.7,20.0,1,5,0,0.0,0,0.13,9,352,0,87.0,85.5,67.6,,68.2,0.0,0,1,83,0.0,0,142,0,42.9,23,98.6,140,89.4,127,99.7,35,3,10.6,15,220,139,6.0,9.6,1.57
Joey Swanson,149495,WR,DAYTON,11,11.2,2,57.1,25.0,1,4,0,0.0,0,-0.07,11,150,0,85.9,71.8,65.3,,65.3,0.0,0,2,31,0.0,0,232,0,38.8,20,97.8,227,4.7,11,53.8,35,0,95.3,221,234,115,5.8,11.7,1.03
Sergio Morancy,148191,WR,N IOWA,10,16.6,0,74.3,60.0,3,5,0,10.3,3,0.42,16,255,0,60.5,71.2,80.2,,80.4,0.7,1,1,62,0.0,0,138,2,55.6,26,97.8,135,12.3,17,143.8,35,6,87.0,120,510,129,5.0,19.6,3.78
Chris Herron,99472,WR,PRVIEW A&M,10,6.7,8,65.7,0.0,0,2,0,4.2,1,-0.12,16,270,1,76.5,26.6,70.1,,69.9,0.0,0,2,34,0.0,0,156,1,38.2,23,90.4,141,92.9,145,79.6,35,1,0.0,0,311,203,8.8,13.5,2.21
Malik Rodgers,101138,WR,ALCORN ST,11,9.9,1,71.4,60.0,3,5,1,3.8,1,-0.29,16,107,0,77.8,72.9,70.1,,70.7,0.0,0,1,52,0.0,0,170,1,38.3,25,98.2,167,98.2,167,111.0,35,2,1.8,3,355,103,4.1,14.2,2.13
Delvecchio Powell II,142575,HB,PRESBYTERN,11,0.7,9,65.7,0.0,0,2,0,8.0,2,-0.13,10,271,0,67.6,77.5,67.6,58.9,65.3,0.0,0,0,63,22.4,55,245,1,36.8,23,75.1,184,7.3,18,94.8,35,1,4.1,10,239,276,12.0,10.4,1.3
Lan Larison,142157,HB,UC DAVIS,11,3.8,3,74.3,0.0,0,1,0,3.7,1,0.22,10,322,0,78.4,84.3,81.4,74.1,83.1,3.4,5,0,68,12.8,19,148,0,50.0,26,80.4,119,23.6,35,113.3,35,1,19.6,29,334,299,11.5,12.8,2.81
Zack Gray,109699,TE,DRAKE,11,12.3,2,54.3,22.2,2,9,0,9.5,2,-0.19,14,153,0,62.7,70.1,58.5,67.9,62.7,49.4,119,2,41,4.1,10,241,2,35.6,19,93.4,225,42.3,102,64.1,35,1,7.5,18,261,122,6.4,13.7,1.16
Logan Booher,158922,WR,CAL POLY,11,10.5,2,67.6,50.0,5,10,0,0.0,0,-0.16,9,129,0,87.0,71.2,57.5,,58.3,0.0,0,0,41,0.0,0,250,2,43.7,23,98.0,245,10.0,25,107.2,34,2,90.0,225,238,85,3.7,10.3,0.97
Darrion Carrington,109863,WR,MONMOUTH,10,10.7,5,61.8,18.2,2,11,0,12.5,3,0.01,12,231,0,56.3,70.6,62.5,,62.3,0.0,0,1,34,0.0,0,230,2,46.2,21,91.3,210,3.5,8,87.5,34,2,96.5,222,217,44,2.1,10.3,1.03
Heron Maurisseau,78069,WR,NEW HAMP,13,16.5,6,44.1,33.3,3,9,0,11.8,2,0.03,11,240,0,57.1,73.3,60.5,,57.5,0.0,0,0,65,0.0,0,305,0,43.8,15,95.1,290,10.8,33,120.3,34,6,89.2,272,342,102,6.8,22.8,1.18
Christian Fredericksen,147624,WR,IDAHO ST,11,14.3,1,41.2,37.5,3,8,1,6.7,1,-0.28,11,186,0,69.9,74.9,62.1,,63.5,0.0,0,4,36,0.0,0,204,1,35.7,14,97.5,199,15.7,32,43.0,34,2,84.3,172,217,16,1.1,15.5,1.09
Jay Parker,78795,WR,W ILLINOIS,9,9.8,2,41.2,0.0,0,2,0,22.2,4,-0.3,7,345,0,55.5,46.6,59.2,,59.7,0.0,0,2,35,0.0,0,177,0,29.0,14,95.5,169,94.4,167,42.0,34,1,5.1,9,166,68,4.9,11.9,0.98
Blayne Taylor,165697,WR,ABILENE CH,11,12.7,2,55.9,27.3,3,11,1,0.0,0,0.18,11,100,0,85.5,70.1,58.5,,58.4,0.0,0,1,49,0.0,0,275,1,47.9,19,96.4,265,7.6,21,91.4,34,2,92.4,254,289,89,4.7,15.2,1.09
Que'shaun Byrd,64820,HB,BETH COOK,11,-0.4,7,70.6,100.0,1,1,0,11.1,3,-0.05,8,119,0,60.5,80.7,74.7,51.5,63.2,0.0,0,0,34,30.8,118,383,0,41.4,24,65.8,252,3.9,15,93.5,34,1,0.8,3,186,200,8.3,7.8,0.74
Aidan Twombly,139127,TE,VA MILT IN,10,10.0,1,50.0,14.3,1,7,0,5.6,1,-0.45,11,336,0,72.8,69.9,49.7,39.0,56.6,21.6,54,1,23,9.2,23,250,1,39.0,17,85.6,214,74.4,186,60.9,34,1,0.8,2,160,45,2.6,9.4,0.75
Noah Bean,61054,TE,GRAMBLING,11,13.5,2,41.2,14.3,1,7,0,26.3,5,-0.36,8,177,0,27.1,69.2,42.0,70.5,40.6,63.4,243,3,28,10.4,40,383,6,31.7,14,83.3,319,26.4,101,38.8,34,2,4.2,16,160,74,5.3,11.4,0.5
Da'Shon Davis,105008,WR,TENN STATE,10,12.4,6,55.9,66.7,2,3,0,5.0,1,-0.21,11,308,0,73.6,70.4,59.9,,59.8,0.0,0,1,46,0.0,0,200,1,36.7,19,98.0,196,90.0,180,65.2,34,0,10.0,20,235,109,5.7,12.4,1.2
Richard Bailey,105767,WR,SCAR STATE,7,13.3,4,35.3,0.0,0,3,0,20.0,3,-0.17,9,290,0,39.1,70.0,56.7,64.6,54.9,0.0,0,6,30,1.1,2,189,0,35.9,12,94.7,179,94.2,178,20.3,34,1,5.8,11,152,60,5.0,12.7,0.85
Jarett Hunter,138434,HB,HOWARD,11,2.5,9,73.5,100.0,1,1,0,0.0,0,0.12,13,184,0,88.0,88.4,84.3,71.2,88.1,0.0,0,1,41,20.9,48,230,1,44.4,25,73.9,170,3.5,8,106.5,34,2,0.4,1,292,276,11.0,11.7,1.72
JR Waters,100642,WR,GRAMBLING,10,20.1,0,23.5,20.0,2,10,0,27.3,3,-0.36,5,177,0,29.8,67.5,51.4,60.9,53.0,0.0,0,0,71,0.6,1,181,5,30.1,8,91.2,165,13.8,25,56.0,34,1,86.2,156,156,44,5.5,19.5,0.95
Isaiah Gerena,150521,TE,N ARIZONA,10,4.6,3,79.4,50.0,1,2,0,12.9,4,0.06,11,252,1,53.5,29.4,48.0,59.2,51.4,58.2,221,0,27,20.8,79,380,3,43.9,27,76.1,289,39.7,151,114.6,34,2,0.8,3,231,124,4.6,8.6,0.8
Coleman Bennett,142986,HB,BUCKNELL,9,5.2,4,50.0,25.0,1,4,0,5.6,1,-0.3,7,125,0,73.6,87.5,79.8,84.7,75.2,0.0,0,1,38,21.2,41,193,0,34.4,17,76.7,148,22.3,43,52.9,34,0,3.6,7,175,108,6.4,10.3,1.18
Darian Oxendine,105009,WR,FL A&M,10,8.9,1,51.5,50.0,4,8,0,10.5,2,-0.17,9,164,0,60.0,70.7,62.5,,60.5,0.0,0,1,32,0.0,0,163,0,40.5,17,96.9,158,27.0,44,54.2,33,0,73.0,119,173,48,2.8,10.2,1.09
Michael Martinez,149706,WR,STETSON,9,8.3,2,63.6,50.0,2,4,0,0.0,0,-0.15,10,302,0,87.0,81.1,58.2,,60.2,0.0,0,1,29,0.0,0,231,1,43.5,21,96.5,223,96.1,222,66.0,33,0,3.9,9,186,59,2.8,8.9,0.83
Noah Smith,104112,WR,SM HOUSTON,4,7.9,3,48.5,0.0,0,2,1,20.0,4,-0.34,9,281,0,37.1,73.8,59.5,,60.0,0.0,0,2,21,0.0,0,139,1,30.8,16,93.5,130,99.3,138,47.5,33,1,0.7,1,160,78,4.9,10.0,1.23
