player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Jacob Copeland,84176,WR,MARYLAND,11,0,0,215,,,,62.4,,,77.1,,,72.3,0,0,0,0,16,30,20,0,1
Shemar Thornton,84180,WR,N ILLINOIS,3,0,0,254,,,,,,,59.3,,,66.0,0,0,0,0,0,1,2,0,0
Emoryie Edwards,84185,WR,FRESNO ST,5,0,0,169,,,,,,,66.2,,,71.0,0,0,0,0,22,0,0,10,0
Erik Brooks,84187,WR,FRESNO ST,11,0,0,169,,,,,,,70.1,,,73.1,0,0,0,0,19,2,0,30,0
Kearis Jackson,84188,WR,GEORGIA,15,0,0,173,,,,64.0,,,60.3,78.8,,65.8,0,0,0,0,0,57,1,16,0
Tommy Bush,84189,WR,N TEXAS,1,0,0,251,,,,,,,60.0,,,62.1,0,0,0,0,1,0,0,0,0
Jaylen Johnson,84191,WR,E CAROLINA,5,0,0,156,59.9,,,,,,60.9,,,70.7,0,0,0,1,9,2,12,0,0
Terrance Dixon,84195,WR,GA STATE,2,0,0,175,,,,,,,60.1,55.4,,66.5,0,0,0,0,0,7,0,7,0
Carlos Sandy,84215,WR,NEVADA,4,0,0,239,,,,,,,58.3,,,70.6,0,0,0,0,1,24,7,0,0
Donny Navarro III,84220,WR,NWESTERN,12,0,0,256,,,,,,,61.7,67.5,,68.4,0,0,0,0,2,3,0,54,0
Miles Marshall,84224,WR,MIAMI OH,9,0,0,221,,,,,,,74.5,,,78.8,0,0,0,0,0,10,0,32,0
Jacolby Hewitt,84225,WR,FIU,6,0,0,166,,,,,,,59.5,,,72.7,0,0,0,0,0,25,0,4,0
Tyrone Tracy,84226,WR,PURDUE,14,0,0,273,,,,67.1,,,75.1,,,89.9,0,1,0,0,25,71,19,54,3
Samson Evans,84228,HB,E MICHIGAN,5,0,0,160,,,,63.2,,,59.1,,,65.3,0,0,0,0,0,22,0,0,0
B.J. Alexander,84241,WR,FAU,12,0,0,165,,,,,,,72.0,,,78.0,0,0,0,0,2,35,0,44,0
Jamal Bell,84255,WR,LA LAFAYET,8,0,0,207,,,,,,,65.8,,,77.3,0,1,0,0,0,0,4,37,0
Malik Jackson,84267,HB,LA MONROE,2,0,0,209,,,,59.9,,,64.1,,,63.7,0,0,0,0,3,1,0,0,0
Josh Newton,84268,CB,TCU,15,0,0,305,59.6,,,,,,68.8,,,76.2,0,0,0,66,51,0,9,14,3
Jaray Jenkins,84274,WR,LSU,11,0,0,211,,,,,,,71.8,,,73.8,1,0,0,0,48,10,15,2,5
Talik Keaton,84282,WR,MARSHALL,8,0,0,214,,,,59.0,,,62.5,73.0,,70.1,0,0,0,0,13,10,12,58,0
Jeshaun Jones,84283,WR,MARYLAND,9,0,0,215,,,,,,,61.1,69.6,,68.2,0,0,0,0,0,9,0,24,0
Brian Cobbs,84285,WR,UTAH ST,9,0,0,329,,,,,,,58.9,,,71.9,0,0,0,0,1,3,34,4,0
Darryl Jones,84286,WR,NC STATE,13,0,0,248,59.8,,,,,,62.6,,,29.5,0,2,0,4,0,2,56,21,2
Ronnie Bell,84288,WR,MICHIGAN,3,0,0,222,,,,,,,60.1,72.3,,65.2,0,0,0,0,0,1,1,5,0
Demarcus Gregory,84300,WR,TEXAS ST,1,0,0,314,,,,,,,60.0,,,64.5,0,0,0,0,0,0,1,0,0
Miles Battle,84301,CB,OLE MISS,13,0,0,226,59.7,,,,,,75.7,,,86.9,1,0,0,26,65,9,37,40,9
Khmari Thompson,84313,WR,ILLINOIS,2,0,0,187,,,,,,,63.7,,,67.4,0,0,0,0,0,0,0,7,0
Jalen Knox,84314,WR,OLE MISS,9,0,1,226,,,,62.1,,,63.3,,,49.0,0,1,0,0,40,41,23,20,2
Tauskie Dove,84318,WR,MISSOURI,4,0,0,229,,,,,,,67.6,,,67.8,0,0,0,0,0,21,0,0,0
Wyatt Liewer,84324,WR,NEBRASKA,12,0,0,238,,,,,,,48.5,,,77.1,2,0,0,0,55,45,11,35,0
Justin McGriff,84325,WR,UTAH ST,3,0,0,329,,,,61.8,,,60.0,,,65.3,0,0,0,0,0,7,0,0,0
Andrew Erickson,84333,WR,NEW MEXICO,3,0,0,241,,,,,,,60.7,29.2,,68.2,0,0,0,0,0,11,0,4,0
Roderic Burns,84334,WR,N TEXAS,13,0,0,251,,,,,,,61.7,65.6,,68.0,0,0,0,0,0,0,0,57,0
Raymond Niro III,84343,WR,NWESTERN,12,1,0,256,,,,59.4,,,72.2,,,82.5,2,0,0,0,39,68,58,33,6
Lawrence Keys III,84346,WR,TULANE,13,0,0,319,,,,87.7,,,56.4,63.0,,45.1,0,1,0,0,0,55,36,24,0
Joe Wilkins Jr.,84347,WR,NOTRE DAME,6,0,0,258,,,,,,,67.3,,,66.3,0,0,0,0,0,20,0,0,0
Braden Lenzy,84348,WR,NOTRE DAME,13,0,0,258,,,,,,,80.2,,,75.4,0,0,0,0,0,9,39,4,4
Matt Salerno,84350,WR,NOTRE DAME,13,0,0,258,,,,61.8,,,71.2,46.3,,71.5,0,0,0,0,0,62,0,16,0
Cameron Brown,84353,CB,OHIO STATE,8,0,0,260,59.6,,,,,,62.1,,,72.9,0,0,0,24,1,0,0,10,0
Blue Smith,84357,WR,CINCINNATI,6,0,0,138,,,,,,,61.2,,,72.0,0,0,0,0,0,15,0,0,0
Jesiah Irish,84371,WR,OREGON ST,13,1,0,265,,,,58.3,,,62.6,66.1,,82.0,3,0,0,0,71,8,37,49,1
I'Shawn Stewart,84372,WR,E MICHIGAN,2,0,0,160,,,,,,,60.0,,,67.5,0,0,0,0,0,0,2,0,0
Rweha Munyagi Jr.,84373,WR,OREGON ST,1,0,0,265,,,,,,,43.8,,,26.3,0,1,0,0,0,8,0,1,0
Justin Shorter,84376,WR,FLORIDA,7,0,0,163,,,,,,,51.5,,,70.8,2,0,0,0,5,0,17,0,0
Daniel George,84378,WR,AKRON,6,0,0,102,,,,,,,64.3,,,71.4,0,0,0,0,0,3,0,11,0
Amad Anderson Jr.,84380,WR,TEMPLE,11,0,0,306,,,,53.4,,,61.3,61.4,,67.1,0,0,0,0,0,7,0,40,0
Eddie Lewis,84390,WR,MEMPHIS,13,0,0,218,60.0,,,59.9,,,91.2,81.6,,69.4,0,0,0,1,0,8,0,66,0
Jesse Matthews,84395,WR,S DIEGO ST,7,0,0,284,,,,59.9,,,60.9,29.5,,67.0,0,0,0,0,0,5,0,7,0
Isaiah Hamilton,84401,WR,S JOSE ST,8,0,0,285,,,,,,,61.1,53.9,,67.0,0,0,0,0,0,1,0,32,0
Josh Vann,84414,WR,S CAROLINA,12,0,0,289,,,,68.4,,,55.5,78.0,,29.7,0,1,0,0,4,15,4,50,1
Darius Rush,84416,CB,S CAROLINA,10,0,0,289,60.0,,,,,,87.5,,,75.7,0,0,0,40,0,2,31,6,6
Brad Dennis,84421,WR,SO MISS,7,0,0,296,,,,,,,46.5,,,27.8,0,1,0,0,0,13,0,15,0
Michael Wilson,84423,WR,STANFORD,6,0,0,300,,,,,,,77.7,,,74.1,0,0,0,0,0,0,8,24,1
Brycen Tremayne,84425,WR,STANFORD,12,1,0,300,59.3,,,,,,69.6,,,80.3,3,1,0,33,1,65,29,29,2
Jalen Preston,84435,WR,TEXAS A&M,12,0,0,312,,,,67.6,,,66.7,61.0,,74.4,0,0,0,0,46,54,0,2,0
Caleb Chapman,84441,WR,OREGON,6,0,0,264,,,,,,,58.7,,,71.4,0,0,0,0,0,14,0,8,0
Javen Banks,84444,WR,TEXAS ST,5,0,0,314,,,,,,,58.5,,,72.8,0,0,0,0,0,0,31,2,0
Demontrez Brown,84455,WR,TROY,2,0,0,318,,,,,,,59.3,,,66.8,0,0,0,0,0,3,5,0,0
Michael Ezeike,84464,TE,UCLA,9,0,0,324,,,73.9,,,,64.7,,,66.2,0,0,50,0,0,0,0,0,0
Chase Cota,84465,WR,OREGON,9,0,0,264,,,,,,,55.8,60.5,,75.6,1,0,0,0,8,19,15,26,0
Solomon Enis,84473,WR,UTAH,11,0,0,328,,,,59.9,,,62.4,,,70.9,0,0,0,0,1,3,26,8,0
Sam Lockett III,84482,S,WASH STATE,10,0,0,341,59.8,,,,,,61.2,,,65.5,0,0,0,38,9,0,0,0,0
Tykee Ogle-Kellogg,84493,WR,UTSA,5,0,0,331,,,,,,,59.7,,,70.2,0,0,0,0,0,18,1,0,0
Cam Johnson,84497,WR,ARIZONA ST,2,0,0,110,,,,,,,60.5,61.9,,65.7,0,0,0,0,0,2,0,2,0
Amir Abdur-Rahman,84499,WR,BALL ST,12,0,0,117,,,,,,,61.1,,,73.3,0,0,0,0,0,65,0,0,0
Trey Lowe,84501,HB,OREGON ST,3,0,0,265,,,,59.4,,,61.2,,,64.9,0,0,0,0,3,2,0,0,0
Austin Osborne,84502,WR,BOWL GREEN,1,0,0,122,,,,,,,60.0,,,64.9,0,0,0,0,0,1,0,0,0
David Pritchard,84503,WR,WASHINGTON,8,0,0,340,,,,,,,43.5,,,73.5,1,0,0,0,33,23,0,12,0
Drue Jackson,84504,WR,TEXAS ST,11,0,0,314,,,,,,,69.8,,,77.4,0,0,0,0,11,10,0,53,1
Aron Cruickshank,84516,WR,RUTGERS,12,0,0,278,,,,58.9,,,61.4,71.0,,69.3,0,0,0,0,0,61,4,63,0
Mike Gregoire,84517,WR,WISCONSIN,2,0,0,349,,,,,,,60.6,,,66.5,0,0,0,0,0,4,0,2,0
Brady Schipper,84518,HB,WISCONSIN,13,1,0,349,,,,,,,74.0,,,81.1,1,0,0,0,61,0,0,54,3
A.J. Abbott,84520,WR,W MICHIGAN,2,0,0,347,,,,,,,53.7,,,69.6,1,0,0,0,9,0,0,0,1
James Ohonba,84521,T,LA LAFAYET,7,0,0,207,,,70.9,,,,64.0,,,68.0,0,0,30,0,0,0,0,0,0
Jonathan Cruz,84523,K,OLE MISS,13,1,0,226,,80.8,,,73.0,,64.0,,,77.1,2,0,66,0,80,0,0,0,0
Markees Watts,84537,ED,CHARLOTTE,12,0,0,136,68.5,,,,,,72.7,,,73.0,0,0,0,63,9,21,5,4,1
B.J. Turner,84540,LB,CHARLOTTE,12,0,0,136,59.8,,,59.9,,,74.9,,,72.6,0,0,0,33,53,20,18,2,0
Sir'Darrius Ellis,84562,DI,LA MONROE,4,0,0,209,59.4,,,,,,59.7,,,64.9,0,0,0,8,0,0,0,0,0
Eavan Gibbons,85696,S,NAVY,12,0,0,237,59.6,,,,,,65.6,,,71.8,0,0,0,48,45,1,0,10,1
Shaun Grayson,85731,TE,UNLV,5,0,0,325,,,,,,,64.7,,,68.0,0,0,0,0,11,3,0,0,0
Gracen Halton,85774,DI,OKLAHOMA,6,0,0,261,59.9,,,,,,62.6,,,72.2,0,0,0,3,0,0,0,24,0
Mac Willis,85944,CB,COLORADO,7,0,0,143,,,,,,,64.0,,,71.1,0,0,0,0,0,0,0,18,0
Darius Muasau,86008,LB,UCLA,13,0,0,324,59.3,,,,,,63.4,,,73.8,0,0,0,59,1,2,0,17,0
Muelu Iosefa,86017,LB,CAL,6,0,0,130,59.8,,,,,,61.1,,,67.6,0,0,0,10,21,0,0,4,1
Kitione Tau,86077,DI,BOWL GREEN,5,0,0,122,58.3,,,,,,58.4,,,65.5,0,0,0,9,0,0,0,1,0
Jacob Bandes,86082,DI,WASHINGTON,6,0,0,340,58.4,,,,,,58.3,,,65.1,0,0,0,10,0,0,0,1,0
Toreon Penright,86146,T,FRESNO ST,6,0,0,169,,,71.3,,,,63.9,,,63.4,0,0,38,0,0,0,0,0,0
Kalib Perry,86267,LB,TENNESSEE,11,2,0,307,59.8,,,,,,71.0,,,38.5,0,1,0,6,75,49,0,25,4
Aaron Rodriguez,86345,P,NEW MEXICO,12,0,0,241,,,65.3,,,,63.8,,52.1,75.6,0,1,38,0,0,0,82,0,0
Byron Cardwell Jr.,86353,HB,OREGON,2,0,0,264,,,,59.9,,,62.7,,,67.3,0,0,0,0,0,3,0,5,0
Jeremy Hamilton,86363,CB,LOUISVILLE,3,0,0,210,,,,,,,50.3,,,68.1,0,0,0,0,0,0,0,14,0
Corey Kiner,86392,HB,CINCINNATI,1,0,0,138,,,,,,,84.7,52.4,,64.4,0,0,0,0,0,5,0,3,0
Jonah Monheim,86461,T,USC,14,0,0,326,,,78.6,,,,65.0,,,67.9,0,0,95,0,0,0,2,0,0
Camden O'Gara,86506,LB,ARMY,5,0,0,114,59.9,,,,,,61.4,,,65.3,0,0,0,9,2,0,0,2,0
Rodney Robinson,86527,S,BOISE ST,14,0,0,120,59.8,,,,,,69.0,,,74.7,0,0,0,44,0,0,15,40,1
Chase Penry,86538,WR,COLORADO,4,0,0,143,,,,,,,60.1,65.1,,64.5,0,0,0,0,0,0,0,8,0
Caiden Robertson,86839,LB,COLORADO,3,0,0,143,,,,,,,54.6,,,68.6,0,0,0,0,0,18,0,2,0
Trey Corley,86847,LS,LA MONROE,12,0,0,209,,,84.2,,,83.3,74.2,,,67.5,0,0,43,0,0,0,66,0,2
Rashawn Yates,86850,DI,USF,9,0,0,327,57.5,,60.0,,,,50.0,,,28.5,0,1,5,48,0,0,0,5,0
Johnny Ford,86854,HB,FAU,2,0,0,165,,,,57.1,,,60.1,,,62.6,0,0,0,0,0,9,0,0,0
TW Ayers,86860,DI,ARK STATE,12,0,0,113,58.0,,81.8,,,,60.5,,,70.8,1,0,51,33,0,0,72,15,1
Donovan Jennings,86861,T,USF,2,0,0,327,,,60.3,,,,61.8,,,64.4,0,0,8,0,0,0,0,0,0
Ceyair Wright,86877,CB,USC,11,0,0,326,60.0,,,,,,61.7,,,77.7,0,0,0,32,8,0,0,10,1
Carlton Johnson,86963,CB,FRESNO ST,7,0,0,169,59.7,,,,,,63.8,,,72.5,0,0,0,10,5,0,0,20,0
Terrell Jennings,87040,CB,ILLINOIS,8,0,0,187,59.8,,,,,,78.8,,,74.9,0,1,0,5,35,0,3,21,9
David Perales,87160,ED,FRESNO ST,11,0,0,169,58.2,,,,,,58.0,,,67.2,0,0,0,40,0,0,0,0,0
Mitchell Fineran,87241,K,PURDUE,14,0,0,273,,66.3,,,60.0,,61.8,,,67.9,0,0,69,0,2,0,0,0,0
Donovan Manuel,87272,LB,FIU,12,1,0,166,60.2,,,,,,60.0,,,70.1,2,0,0,58,0,1,47,14,0
Isaiah Perez,87335,LS,NEW MEXICO,12,0,0,241,,,29.5,,,17.6,44.5,,,68.1,2,0,38,0,0,0,82,0,3
Tre'Mond Shorts,87380,G,LSU,14,0,0,211,,,79.1,,,,66.0,,,65.5,0,0,75,0,0,0,0,0,0
Bless Harris,87406,T,FLORIDA ST,1,0,0,167,,,60.0,,,,61.5,,,67.8,0,0,5,0,0,0,0,0,0
Kyle Hergel,87427,G,TEXAS ST,8,0,0,314,,,71.9,,,,64.3,,,69.1,0,0,28,0,0,0,0,0,0
Brandon Malkow,87458,G,BALL ST,8,0,0,117,,,71.4,,,,64.2,,,69.4,0,0,26,0,0,0,0,0,0
D.J. Twitty,87562,HB,S CAROLINA,2,0,0,289,,,,,,,60.9,,,69.3,0,0,0,0,4,10,0,0,0
Logan Taylor,87618,LB,HAWAII,13,0,0,180,59.6,,,,,,51.5,,,44.6,3,1,0,44,47,48,57,20,2
Nate Adkins,87625,TE,S CAROLINA,11,0,0,289,,,,,,,86.5,,,75.5,0,0,0,0,0,50,38,0,1
Henry Teeter,87629,TE,TEXAS TECH,12,0,0,315,,,76.4,,,,69.4,,,71.2,1,0,68,0,1,69,49,0,0
Tanner McLachlan,87645,TE,ARIZONA,12,0,0,109,,,76.2,,,,64.3,,,77.5,0,0,59,0,2,28,2,0,0
Nolan Quinlan,87650,TE,LA MONROE,12,0,0,209,,,72.6,,,,62.5,,,70.3,0,1,43,0,0,79,0,0,0
Michael Jefferson,87665,WR,LA LAFAYET,11,0,0,207,,,,,,,63.1,,,73.1,2,0,0,0,0,1,29,1,3
Erik Pizarro,87699,WR,KANSAS ST,6,0,0,199,,,,,,,67.8,,,76.8,0,0,0,0,29,24,4,19,0
Xavier Gravette,87707,TE,COAST CAR,1,0,0,141,,,60.0,,,,61.2,,,62.2,0,0,6,0,0,0,0,0,0
Je'Quan Burton,87729,WR,FAU,9,0,0,165,,,,59.5,,,64.1,,,71.3,0,0,0,0,4,13,0,25,0
Sam Wiglusz,88315,WR,OHIO,14,0,0,259,,,,58.1,,,56.9,55.2,,67.7,0,0,0,0,0,39,0,40,0
Marcis Floyd,88366,S,W VIRGINIA,12,1,0,343,60.1,,,,,,69.8,,,73.8,0,0,0,55,25,0,47,10,5
Scotty Humpich,88437,ED,PURDUE,6,0,0,273,59.2,,,,,,59.7,,,65.0,0,0,0,6,0,0,0,2,0
Kevin Ryan,88468,P,WASHINGTON,1,0,0,340,,,,,,,60.0,,60.0,64.0,0,0,0,0,0,0,1,0,0
RaShawn Allen,88656,HB,DUKE,8,1,0,154,,,,,,,69.0,,,69.4,0,0,0,0,2,19,2,1,0
Gabriel Murphy,89099,ED,UCLA,13,0,0,324,59.4,,,,,,60.2,,,71.6,0,0,0,24,0,63,21,2,0
Elijah Rodgers,89118,CB,CLEMSON,3,0,0,140,,,,,,,52.2,,,67.0,0,0,0,0,3,0,0,1,0
Joshua Bowers,89131,CB,MARSHALL,13,0,0,214,59.8,,,,,,69.2,,,81.1,0,0,0,2,23,1,24,50,1
Charles Woods,89148,CB,W VIRGINIA,4,0,0,343,59.9,,,,,,60.4,,,66.8,0,0,0,11,0,0,2,2,0
Jordan Anderson,89153,CB,CHARLOTTE,4,0,0,136,59.8,,,,,,76.8,,,69.5,0,0,0,3,3,10,2,2,0
Colby Richardson,89164,CB,LSU,12,0,0,211,59.7,,,,,,66.2,,,75.8,0,0,0,22,4,0,0,46,0
Andre Sam,89166,S,MARSHALL,10,0,0,214,59.8,,,,,,65.5,65.0,,69.2,0,0,0,26,8,1,2,34,0
Ronald Kent Jr.,89178,CB,C MICHIGAN,12,0,0,134,59.4,,,,,,64.8,,,50.4,1,1,0,52,5,1,50,19,1
Antonio Zita,89255,K,CHARLOTTE,12,0,0,136,,74.6,,,,,61.1,,,66.5,0,0,41,0,0,0,0,0,0
Ed Rogowski,89319,LS,RUTGERS,12,0,0,278,,,77.2,,,64.7,63.7,,,68.0,0,0,40,0,0,0,76,0,0
Ben Bohnenberger,89343,T,UMASS,12,0,0,216,,,71.6,,,,64.2,,,69.1,0,0,31,0,0,0,0,0,0
Jack Blanco,89458,S,BALL ST,3,0,0,117,60.0,,,,,,68.7,,,68.1,1,0,0,9,6,5,0,0,1
Clayton Isbell,89459,S,UTAH,14,2,0,328,59.8,,,60.0,,,65.0,,,80.9,0,0,0,7,86,53,4,23,5
Nathan Bax,89474,TE,ARKANSAS,11,0,0,111,,,,,,,58.7,,,70.7,0,0,0,0,0,69,0,0,0
Izaiah Gathings,89497,WR,MIDDLE TN,3,0,0,224,,,,,,,60.4,,,65.6,0,0,0,0,1,3,0,0,0
David Reese,90079,ED,FLORIDA,12,0,0,163,60.3,,,,,,62.0,,,71.9,0,0,0,62,35,0,5,0,0
Abdul-Lateef Audu,90088,CB,HOUSTON,4,0,0,182,59.6,,,,,,60.9,,,68.8,0,0,0,12,0,0,0,2,0
Jaxon Sawyer,90304,HB,WASH STATE,1,0,0,341,,,,,,,62.3,,,66.9,0,0,0,0,7,0,0,0,0
Chris Carter,90335,TE,USF,10,0,0,327,,,70.3,,,,78.5,,,67.8,0,0,31,0,0,41,0,0,0
Chance Tucker,90524,CB,NOTRE DAME,2,0,0,258,,,,,,,63.5,,,70.7,0,0,0,0,0,0,0,7,0
Ose Egbase,90529,ED,UNLV,8,1,0,325,,,69.1,,,,77.3,,,66.8,0,0,26,0,12,0,0,0,3
Skylar Loving-Black,90613,TE,S JOSE ST,8,0,0,285,,,71.7,,,,63.8,,,61.0,0,0,38,0,0,0,0,0,0
Maceo Donald,90622,WR,E CAROLINA,11,0,0,156,,,,62.0,,,67.5,,,76.1,1,0,0,0,0,57,7,28,0
Beau Gardner,90626,LS,UCLA,2,0,0,324,,,60.0,,,74.4,62.8,,,62.1,0,0,3,0,0,0,1,0,0
Ernesto Almaraz,90765,T,UTSA,2,0,0,331,,,62.8,,,,62.1,,,69.7,0,0,9,0,0,0,1,0,0
Riley Sharp,90868,ED,OREGON ST,12,0,0,265,60.0,,,,,,61.9,,,73.2,0,0,0,48,0,0,0,30,0
Hudson Mesa,90875,G,S JOSE ST,3,0,0,285,,,61.7,,,,62.1,,,65.9,0,0,8,0,0,0,0,0,0
Andrew Choi,90947,ED,HAWAII,11,0,0,180,59.8,,,,,,70.6,,,68.1,0,0,0,18,0,13,1,6,0
Vince Sanford,90952,ED,AIR FORCE,12,0,0,101,59.7,,,,,,63.8,,,68.5,0,0,0,24,1,0,1,21,0
TD Blackmon,90953,LB,AIR FORCE,13,0,0,101,60.0,,,,,,64.9,,,76.8,0,0,0,24,0,2,30,54,0
Wayne Taulapapa,91020,HB,WASHINGTON,12,0,0,340,,,,59.9,,,66.2,,,76.2,1,0,0,0,70,60,0,0,3
Declan Carr,91085,LB,NWESTERN,10,0,0,256,59.5,,,59.9,,,62.5,,,73.2,0,0,0,3,25,33,0,9,2
Isaiah Winstead,91115,WR,E CAROLINA,4,0,0,156,,,,,,,60.3,,,65.8,0,0,0,0,0,10,0,0,0
Justin Redd,91153,T,E CAROLINA,13,0,0,156,,,79.7,,,,66.2,,,65.4,0,0,71,0,0,0,0,0,0
Brodric Martin,91288,DI,W KENTUCKY,14,0,0,346,57.6,,,,,,59.6,,,72.2,0,0,0,32,0,0,0,14,0
Jasir Cox,91329,S,W VIRGINIA,12,3,0,343,59.8,,,,,,61.5,,,82.1,2,0,0,48,68,68,12,27,3
D.J. Stuckey,91386,G,UNLV,2,0,0,325,,,61.2,,,,62.0,,,66.0,0,0,8,0,0,0,0,0,0
Dexter Boykin,91447,WR,UAB,10,0,0,321,,,,,,,63.8,,,70.5,0,0,0,0,0,45,4,0,0
Greg Laday,91551,CB,COLO STATE,10,0,0,144,59.7,,,,,,57.0,,,36.2,0,1,0,24,20,1,13,9,1
Rorrick Steward,91565,LB,TROY,9,1,0,318,60.0,,,,,,71.6,,,69.1,0,0,0,1,14,6,0,9,0
Jace Bobo,91645,LB,MARSHALL,6,1,0,214,59.9,,,,,,67.5,,,71.7,0,0,0,3,5,5,5,14,0
Hunter Nourzad,91674,G,PENN STATE,9,0,0,266,,,76.5,,,,65.3,,,66.6,0,0,50,0,0,0,0,0,0
Jack Burns,91678,C,DUKE,4,0,0,154,,,66.0,,,,62.8,,,64.9,0,0,19,0,0,0,0,0,0
Will Swope,91683,T,BUFFALO,1,0,0,126,,,60.0,,,,60.9,,,61.9,0,0,5,0,0,0,0,0,0
Kaci Moreka,91693,T,N TEXAS,14,0,0,251,,,78.2,,,,65.5,,,64.3,0,0,81,0,0,0,0,0,0
Bryan Hill,91759,HB,S ALABAMA,7,0,0,288,,,,59.6,,,40.1,,,27.1,0,1,0,0,0,6,0,11,0
Joe Golden,91790,DI,OREGON ST,8,0,0,265,59.2,,,,,,60.1,,,66.9,0,0,0,35,0,0,18,0,0
Dalton Kincaid,91791,TE,UTAH,6,0,0,328,,,,,,,51.7,,,69.8,1,0,0,0,1,10,12,0,0
Curtis Raymond III,91814,TE,TCU,8,0,0,305,,,,,,,67.6,,,68.8,0,0,0,0,16,27,0,0,0
Levi Bell,94929,DI,TEXAS ST,9,0,0,314,58.6,,,,,,62.3,,,73.0,0,0,0,6,0,0,0,9,0
Josh Kelly,97061,WR,FRESNO ST,1,0,0,169,,,,,,,60.0,,,63.4,0,0,0,0,1,0,0,0,0
Valerian Agbaw,97063,CB,CHARLOTTE,4,0,0,136,59.6,,,,,,55.2,,,74.6,1,0,0,12,3,16,7,2,0
Chad Alexander,97065,HB,NEW MEXICO,8,0,0,241,,,,58.7,,,58.8,60.0,,70.7,0,0,0,0,2,36,0,8,0
Allie Brown,97066,HB,GA SOUTHRN,6,0,0,174,,,,55.0,,,59.0,,,68.4,0,0,0,0,16,26,0,0,0
DJ England-Chisolm,97068,WR,MIDDLE TN,5,0,0,224,,,,57.9,,,55.2,,,67.5,0,0,0,0,0,12,8,0,0
Ron Cook Jr.,97070,HB,BUFFALO,10,0,0,126,,,,62.1,,,65.5,63.2,,65.5,0,0,0,0,0,53,1,12,0
Jake Rogers,97075,WR,BOWL GREEN,8,0,0,122,,,,,,,64.2,73.5,,68.1,0,0,0,0,3,2,0,34,0
Anthony Gould,97078,WR,OREGON ST,10,0,0,265,,,,,,,61.4,90.0,,67.4,0,0,0,0,0,0,0,43,0
Jermaine Brown Jr.,97084,HB,UAB,12,0,0,321,60.0,,,64.3,,,59.7,,,65.0,0,0,0,4,0,56,0,0,0
Amir McDaniel,97087,CB,LA LAFAYET,13,0,0,207,59.9,,,,,,64.3,,,77.2,2,0,0,4,67,0,19,3,3
Trey Bly,97090,CB,CHARLOTTE,3,0,0,136,60.0,,,,,,60.5,,,65.8,0,0,0,3,0,0,0,1,0
Keilan Robinson,97097,HB,TEXAS,13,0,0,311,,,,69.8,,,74.8,,,62.3,1,1,0,0,72,55,44,57,4
Micah Kelly,97099,HB,TOLEDO,3,0,0,316,,,,,,,61.0,,,65.9,0,0,0,0,0,2,0,2,0
Daniel Richardson,97103,QB,C MICHIGAN,1,0,0,134,59.8,,,,,,52.6,,,24.4,0,1,0,1,0,0,0,0,0
Lexington Joseph,97104,HB,FIU,12,0,0,166,59.9,,,61.3,,,71.1,,,66.4,0,0,0,1,0,78,0,0,0
Cam Ross,97105,WR,UCONN,3,0,0,146,,,,,,,60.4,64.9,,65.2,0,0,0,0,0,0,0,12,0
Malik Washington,97108,WR,NWESTERN,1,0,0,256,,,,,,,60.1,,,66.0,0,0,0,0,0,4,0,0,0
Pat Garwo III,97120,HB,BOSTON COL,1,0,0,121,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
Gerald Green,97121,HB,GA SOUTHRN,2,0,0,174,,,,,,,59.9,,,64.2,0,0,0,0,0,3,0,0,0
Sean Tyler,97124,HB,W MICHIGAN,12,0,0,347,,,,71.9,,,59.4,,,64.5,0,0,0,0,0,62,0,0,0
Jacquez Stuart,97125,HB,TOLEDO,14,0,0,316,,,,59.0,,,60.1,,,70.1,0,0,0,0,4,66,4,11,0
Samario Rudolph,97127,WR,UAB,1,0,0,321,,,,,,,60.0,,,67.5,0,0,0,0,0,0,0,1,0
Jsi Hatfield,97131,WR,E CAROLINA,8,0,0,156,,,,49.5,,,74.5,,,69.8,0,0,0,0,6,41,16,3,2
Trey Franklin,97132,S,LOUISVILLE,9,0,0,210,,,,,,,64.1,,,74.8,1,0,0,0,44,7,0,26,0
Wynston Russell,97137,CB,OREGON ST,4,0,0,265,,,,,,,66.1,,,66.9,0,0,0,0,24,1,0,1,1
Antavious Lane,97141,S,GA STATE,12,0,0,175,59.9,,,,,,61.8,,,70.9,0,0,0,54,6,1,0,0,0
Bralyn Lux,97143,CB,FRESNO ST,8,0,0,169,59.4,,,,,,61.5,,,70.3,0,0,0,29,20,0,0,0,0
Malik Fleming,97144,CB,E CAROLINA,13,0,2,156,59.2,,,50.0,,,41.7,80.1,,28.0,1,2,0,54,0,10,1,54,0
Ben Egenolf,97145,S,BALL ST,12,3,0,117,60.1,,,,,,63.6,,,74.3,1,0,0,9,34,59,4,10,2
Trey Finison,97149,K,LSU,3,0,0,211,,61.8,,,60.1,,60.0,,,64.4,0,0,3,0,1,0,0,0,0
